id,category,BERTScore,BLEU,ROUGE-L,METEOR
syn_000712,Online Support – Barriers,0.5524547696113586,3.3225855821399106e-155,0.14492753623188406,0.24438320367644853
syn_000744,Current Digital Tool Use,0.5514631867408752,1.0715932963100431e-78,0.17624521072796936,0.3184626353326854
syn_000751,Caregiving Challenges – Balance & Time,0.5484501123428345,8.765503850754558e-79,0.1870503597122302,0.2773247546274596
syn_000786,Caregiving Challenges – Emotional Impact,0.5409945845603943,3.612723531946636e-155,0.16342412451361868,0.27435146218626855
syn_000783,Caregiving Challenges – Emotional Impact,0.5312515497207642,1.4032727460031452e-78,0.15325670498084293,0.27083572279244633
syn_000817,Caregiving Challenges – Care Recipient Behavior,0.5788926482200623,1.0914719450378143e-78,0.17333333333333337,0.3426754850991318
syn_000846,Caregiving Challenges – Distance Caregiving,0.5623977184295654,1.121368651375348e-78,0.1605351170568562,0.2867127793971801
syn_000761,Caregiving Challenges – Balance & Time,0.5249553918838501,0.029856244272954014,0.13134328358208955,0.34925182250076287
syn_000852,Caregiving Challenges – None Reported,0.5350011587142944,3.1761536559088687e-155,0.15966386554621848,0.29365671318715436
syn_000866,Caregiving Challenges – None Reported,0.5614849925041199,1.1974356276560663e-78,0.17094017094017094,0.34962562848290835
syn_000868,Caregiving Challenges – None Reported,0.5402117967605591,4.544913608693722e-155,0.1327800829875519,0.2971058665907163
syn_000875,Caregiving Challenges – None Reported,0.5743169188499451,1.2404542419818012e-78,0.17699115044247787,0.29167208641994896
syn_000906,Support Needed,0.5511036515235901,9.385495853678917e-79,0.1292517006802721,0.3230108876336508
syn_000979,Current Digital Tool Use,0.5242314338684082,3.2599487383744e-155,0.13523131672597866,0.2429791733263792
syn_000955,Online Support – Barriers,0.519236147403717,3.4374994401944993e-155,0.12751677852348994,0.27400480141669176
syn_001060,Caregiving Challenges – Care Recipient Behavior,0.5374815464019775,9.901661665343789e-79,0.17421602787456444,0.28974671854318984
syn_001063,Caregiving Challenges – Care Recipient Behavior,0.509842574596405,2.8091856000180194e-155,0.15646258503401358,0.2466941806537102
syn_001077,Caregiving Challenges – Distance Caregiving,0.5490648746490479,3.3618340657079632e-155,0.1285714285714286,0.2245053272450533
syn_001109,Caregiving Challenges – None Reported,0.5374380946159363,4.5314038985626334e-155,0.2081447963800905,0.2825055429220736
syn_001111,Caregiving Challenges – None Reported,0.5286940932273865,4.699373629723735e-155,0.14545454545454545,0.2821677839569805
syn_001084,Caregiving Challenges – Distance Caregiving,0.5491816997528076,1.0698176542046949e-78,0.15438596491228068,0.25311812179016874
syn_001124,Caregiving Challenges – None Reported,0.5425723195075989,1.0792211180582497e-78,0.15929203539823006,0.30101657009250793
syn_001183,Online Support – Willingness,0.5273441672325134,4.446784129973752e-155,0.14345991561181434,0.2341597796143251
syn_001178,Online Support – Willingness,0.4958723783493042,3.923878897478826e-155,0.13058419243986255,0.29901226777604556
syn_001209,Online Support – Barriers,0.5384365320205688,3.5511517347939446e-155,0.11278195488721805,0.24957049276749457
syn_001191,Online Support – Willingness,0.5463863015174866,3.138636141866769e-155,0.12837837837837837,0.2668501450404093
syn_001238,Current Digital Tool Use,0.5532823801040649,3.925212378007997e-155,0.14634146341463414,0.23765996343692872
syn_001201,Online Support – Barriers,0.5355475544929504,7.886163659535105e-79,0.14285714285714285,0.26759679122806423
syn_001287,Caregiving Challenges – Emotional Impact,0.5607489943504333,0.048501811827204554,0.18575851393188852,0.34519801092361624
syn_001317,Caregiving Challenges – Care Recipient Behavior,0.5495168566703796,4.38093101648953e-155,0.1582278481012658,0.30229313380281697
syn_001357,Caregiving Challenges – None Reported,0.5507702827453613,1.38686015185677e-78,0.21359223300970875,0.3176243101038789
syn_001338,Caregiving Challenges – Distance Caregiving,0.5206874012947083,4.203089255589585e-155,0.15748031496062992,0.23964344550854813
syn_001318,Caregiving Challenges – Care Recipient Behavior,0.5314856767654419,3.466873563439399e-155,0.14666666666666667,0.26618756176795205
syn_001377,Support Currently Used,0.5556471943855286,3.1296591313433765e-155,0.1752988047808765,0.2572614107883817
syn_001409,Support Needed,0.5647701621055603,4.291857176828515e-155,0.12830188679245283,0.30274116887149594
syn_001498,Current Digital Tool Use,0.5209454894065857,2.9663955278563363e-155,0.17573221757322177,0.2681016354989292
syn_001382,Support Currently Used,0.5767501592636108,0.047486572478296546,0.20454545454545456,0.35436633000038137
syn_001385,Support Currently Used,0.5685402154922485,9.121108416794379e-79,0.173374613003096,0.2721499179832514
syn_001496,Current Digital Tool Use,0.5440393090248108,4.427589162332439e-155,0.19259259259259262,0.25574947187740626
syn_001430,Online Support – Willingness,0.5675329566001892,2.8915047071119152e-155,0.1456953642384106,0.27186244680427946
syn_001563,Caregiving Challenges – Care Recipient Behavior,0.5564627051353455,4.0134623491743345e-155,0.189873417721519,0.25464289825046044
syn_001567,Caregiving Challenges – Care Recipient Behavior,0.5472025871276855,8.793204299010241e-79,0.17064846416382254,0.2649552902922175
syn_001586,Caregiving Challenges – Distance Caregiving,0.56996089220047,0.03331093270675268,0.18705035971223025,0.27058823529411763
syn_001528,Caregiving Challenges – Emotional Impact,0.5350297689437866,2.797950650759606e-155,0.17747440273037543,0.3075794533278256
syn_001662,Support Needed,0.5551248788833618,1.0523138589413758e-78,0.1921708185053381,0.28136320654919444
syn_001597,Caregiving Challenges – Distance Caregiving,0.5746261477470398,4.74044971766135e-155,0.15789473684210528,0.2903635006194827
syn_001685,Online Support – Willingness,0.5269453525543213,2.726964864480965e-155,0.11290322580645161,0.2252031416062562
syn_001668,Support Needed,0.5601499080657959,1.0520353154890104e-78,0.16974169741697417,0.2849098015897305
syn_001709,Online Support – Barriers,0.5612585544586182,1.0685704804971788e-78,0.15547703180212014,0.28166467063706585
syn_001727,Current Digital Tool Use,0.4915313124656677,6.63922238326937e-79,0.10256410256410256,0.2146297822010382
syn_001726,Current Digital Tool Use,0.5118901133537292,3.0320396332486778e-155,0.13836477987421383,0.24796002085935517
syn_001670,Support Needed,0.5370541214942932,0.026326937279845638,0.16410256410256407,0.3416876992066076
syn_001746,Current Digital Tool Use,0.5318546295166016,4.338931856222797e-155,0.1444043321299639,0.27652537795928456
syn_001747,Current Digital Tool Use,0.5551297664642334,9.586854138792216e-79,0.1506849315068493,0.2573398638220834
syn_001765,Caregiving Challenges – Balance & Time,0.5285250544548035,1.017794495881578e-78,0.15384615384615385,0.26864457856090534
syn_001766,Caregiving Challenges – Balance & Time,0.5279560089111328,8.261083809468989e-79,0.15730337078651685,0.27858887747886557
syn_001768,Caregiving Challenges – Balance & Time,0.5362700819969177,3.976473429071937e-155,0.15172413793103448,0.2596712941624359
syn_001770,Caregiving Challenges – Balance & Time,0.5495283603668213,1.0531457282541436e-78,0.1925925925925926,0.28411040227327433
syn_001819,Caregiving Challenges – Care Recipient Behavior,0.5355522036552429,3.2323218126143894e-155,0.1180811808118081,0.21487603305785125
syn_001822,Caregiving Challenges – Care Recipient Behavior,0.519198477268219,3.992605498323519e-155,0.16666666666666666,0.28854694799300373
syn_001833,Caregiving Challenges – Distance Caregiving,0.5458663105964661,0.03049858560590003,0.16606498194945848,0.2798210762021776
syn_001842,Caregiving Challenges – Distance Caregiving,0.5523079037666321,3.4563197924074926e-155,0.14634146341463414,0.2789432646559743
syn_001872,Caregiving Challenges – None Reported,0.5388705730438232,1.2393520422566952e-78,0.20095693779904306,0.29842152567127295
syn_001877,Support Currently Used,0.5473929643630981,1.0686339984182496e-78,0.18656716417910446,0.2957812420410554
syn_002012,Caregiving Challenges – Balance & Time,0.534978985786438,1.1478125254737503e-78,0.16129032258064516,0.27780833094112134
syn_001969,Online Support – Barriers,0.5132941007614136,3.191786744525706e-155,0.12030075187969926,0.21617585673719672
syn_001845,Caregiving Challenges – Distance Caregiving,0.5031530261039734,3.287763814534872e-155,0.11827956989247312,0.2483961636273661
syn_002025,Caregiving Challenges – Balance & Time,0.553550124168396,3.4966750420775443e-155,0.14840989399293286,0.26065378563429403
syn_002040,Caregiving Challenges – Emotional Impact,0.5543660521507263,4.058987912025585e-155,0.15151515151515152,0.24390243902439027
syn_002094,Caregiving Challenges – Distance Caregiving,0.5698871612548828,0.05775413804922082,0.2116788321167883,0.3451492451364689
syn_002054,Caregiving Challenges – Care Recipient Behavior,0.5309475064277649,3.402404084481434e-155,0.14685314685314685,0.2586933286746149
syn_002175,Support Needed,0.5482931733131409,3.924261559383137e-155,0.16546762589928057,0.2638542086622536
syn_002132,Support Currently Used,0.5353301763534546,8.808523497934992e-79,0.1619718309859155,0.2698624431876482
syn_002176,Online Support – Willingness,0.5977350473403931,0.036289504655564825,0.17959183673469387,0.2890227848334825
syn_002256,Caregiving Challenges – Balance & Time,0.5276251435279846,3.5696055213324454e-155,0.1506276150627615,0.29626476968197757
syn_002226,Current Digital Tool Use,0.517981767654419,2.6708162235486326e-155,0.11965811965811965,0.22660098522167488
syn_002211,Online Support – Barriers,0.5425867438316345,0.03394185618413703,0.14857142857142858,0.3512996171277524
syn_002273,Caregiving Challenges – Balance & Time,0.5464363694190979,9.824986789961533e-79,0.12389380530973451,0.23506808306245322
syn_002292,Caregiving Challenges – Emotional Impact,0.5321829319000244,0.030388190841257285,0.19920318725099603,0.2629630487810016
syn_002392,Support Currently Used,0.5751990079879761,4.630628009952298e-155,0.16793893129770993,0.2994390927473177
syn_002363,Caregiving Challenges – None Reported,0.5247705578804016,4.2839350921719445e-155,0.14285714285714285,0.2750412429690446
syn_002482,Current Digital Tool Use,0.5312068462371826,7.941287819242286e-79,0.1518987341772152,0.23535062439961574
syn_002266,Caregiving Challenges – Balance & Time,0.49254658818244934,8.224933006369799e-79,0.11699164345403901,0.25587142370793237
syn_002476,Current Digital Tool Use,0.5418375730514526,1.055015827906386e-78,0.17582417582417584,0.2892084114685842
syn_002559,Caregiving Challenges – Care Recipient Behavior,0.5463468432426453,3.3931491059167783e-155,0.15615615615615616,0.30691504260524766
syn_002603,Caregiving Challenges – None Reported,0.5393450260162354,1.407232458205839e-78,0.17857142857142855,0.27662637584713534
syn_002581,Caregiving Challenges – Distance Caregiving,0.5630853772163391,0.028286035408603354,0.18050541516245489,0.32797800444611813
syn_002621,Caregiving Challenges – None Reported,0.552280604839325,4.393701089658211e-155,0.14393939393939395,0.23549201009251472
syn_002664,Support Needed,0.5586294531822205,1.3487267081413284e-78,0.19169329073482427,0.31791420333075376
syn_002669,Support Needed,0.5619437098503113,9.366319226560724e-79,0.1780821917808219,0.31062694112725453
syn_002679,Online Support – Willingness,0.592657208442688,0.03305190050189174,0.1818181818181818,0.29404808359347895
syn_002682,Online Support – Willingness,0.5664469003677368,0.04301867343196936,0.17424242424242423,0.2673330980209287
syn_002676,Online Support – Willingness,0.550819456577301,3.765965966711951e-155,0.15714285714285714,0.2569816534835964
syn_002769,Caregiving Challenges – Balance & Time,0.53880375623703,4.0764910917969446e-155,0.14981273408239704,0.30972246504112727
syn_002795,Caregiving Challenges – Emotional Impact,0.5421797037124634,9.369627079279932e-79,0.1391941391941392,0.2322635135135135
syn_002813,Caregiving Challenges – Care Recipient Behavior,0.5286350846290588,2.8446851678289127e-155,0.17006802721088435,0.26780621160488105
syn_002929,Online Support – Willingness,0.5628588795661926,8.9022399415951e-79,0.1263157894736842,0.2507836990595611
syn_002965,Online Support – Barriers,0.561294436454773,0.029113216209063274,0.1561338289962825,0.2655097943035985
syn_002979,Current Digital Tool Use,0.5449731945991516,3.877063166796409e-155,0.15730337078651685,0.2737927403615281
syn_003020,Caregiving Challenges – Balance & Time,0.5425184965133667,4.292260977885974e-155,0.15658362989323843,0.26655852159673177
syn_002941,Online Support – Willingness,0.5251127481460571,3.654703268579134e-155,0.13043478260869565,0.2950834946124072
syn_003086,Caregiving Challenges – Distance Caregiving,0.5555194616317749,4.6236979835342156e-155,0.1774193548387097,0.2799493060642272
syn_003072,Caregiving Challenges – Care Recipient Behavior,0.5478295087814331,0.03160332978056985,0.1888111888111888,0.3139660698836359
syn_003010,Caregiving Challenges – Balance & Time,0.5064606070518494,7.974025334588153e-79,0.1407624633431085,0.28109604536357025
syn_003104,Caregiving Challenges – None Reported,0.5418328046798706,4.4390973525257e-155,0.1700404858299595,0.3048391547531867
syn_003125,Caregiving Challenges – None Reported,0.5135465264320374,3.250620707025497e-155,0.15,0.21349212132153422
syn_003132,Support Currently Used,0.5596327185630798,4.156035653154552e-155,0.1935483870967742,0.33526895444136967
syn_003136,Support Currently Used,0.5699935555458069,0.036730117678231,0.18493150684931506,0.2983742821744423
syn_003134,Support Currently Used,0.5693572163581848,1.2404253874884201e-78,0.1733333333333333,0.2874872767504347
syn_003203,Online Support – Barriers,0.5411962866783142,8.540321363926329e-79,0.16822429906542055,0.30172739869672677
syn_003173,Support Needed,0.5369178056716919,2.97338930096136e-155,0.13496932515337423,0.2418032786885246
syn_003233,Current Digital Tool Use,0.5698803663253784,4.320478844659196e-155,0.16574585635359115,0.2891677984571251
syn_003283,Caregiving Challenges – Emotional Impact,0.5419439077377319,0.03990318388300432,0.17454545454545453,0.32893866783602527
syn_003308,Caregiving Challenges – Care Recipient Behavior,0.5627627372741699,3.56520311747058e-155,0.16129032258064516,0.27476609052380296
syn_003261,Caregiving Challenges – Balance & Time,0.5408329963684082,4.120982043150374e-155,0.14769230769230768,0.25462962962962965
syn_003319,Caregiving Challenges – Care Recipient Behavior,0.5209675431251526,3.5276586676391593e-155,0.14339622641509434,0.2067082683307332
syn_003392,Support Currently Used,0.5465162992477417,1.1036923750646622e-78,0.15849056603773584,0.2724998170374707
syn_003340,Caregiving Challenges – Distance Caregiving,0.5368859171867371,8.653507033999776e-79,0.1377245508982036,0.2976488299787269
syn_003459,Online Support – Barriers,0.5446645021438599,1.4545573697102867e-78,0.15810276679841898,0.24553298781341923
syn_003418,Support Needed,0.5654866099357605,4.740427819645146e-155,0.17554858934169282,0.2635377130532118
syn_003496,Current Digital Tool Use,0.5328108072280884,4.258677291571826e-155,0.13043478260869565,0.25313915033932627
syn_003474,Online Support – Barriers,0.5239152312278748,8.092953514861438e-79,0.13450292397660815,0.25216138328530263
syn_003441,Online Support – Willingness,0.5116766095161438,3.2668169904893105e-155,0.13084112149532712,0.258615881302725
syn_003500,Current Digital Tool Use,0.5510244965553284,9.217910322059918e-79,0.14334470989761092,0.2619820731302465
syn_003513,Caregiving Challenges – Balance & Time,0.5125609040260315,9.312076410082171e-79,0.1233480176211454,0.19677093844601412
syn_003515,Caregiving Challenges – Balance & Time,0.5239632725715637,1.1434362398096986e-231,0.11347517730496454,0.23913071824738466
syn_003528,Caregiving Challenges – Emotional Impact,0.5700749158859253,4.623128699269846e-155,0.19230769230769232,0.28458039466744023
syn_003531,Caregiving Challenges – Emotional Impact,0.5434823036193848,3.22709700464702e-155,0.1588447653429603,0.2679532716539084
syn_003550,Caregiving Challenges – Emotional Impact,0.5631965398788452,9.314880472771429e-79,0.1702127659574468,0.2695538730694981
syn_003564,Caregiving Challenges – Care Recipient Behavior,0.5493619441986084,9.593313974864571e-79,0.17508417508417506,0.3342750626818729
syn_003588,Caregiving Challenges – Distance Caregiving,0.5792222619056702,0.034932988996924014,0.17808219178082194,0.3558261621065019
syn_003594,Caregiving Challenges – Distance Caregiving,0.5298658609390259,3.3653124294554774e-155,0.152317880794702,0.30025091289913425
syn_003559,Caregiving Challenges – Care Recipient Behavior,0.5073662400245667,1.10444516289612e-78,0.14092140921409216,0.3422426244304105
syn_003608,Caregiving Challenges – None Reported,0.5241855978965759,8.46600556556572e-79,0.15859030837004404,0.32227064206320905
syn_003606,Caregiving Challenges – None Reported,0.5543050765991211,3.862388708721457e-155,0.16379310344827586,0.2509378035492083
syn_003610,Caregiving Challenges – None Reported,0.5304650664329529,1.3005516976036262e-78,0.14150943396226415,0.3067988201569936
syn_003630,Support Currently Used,0.5472432971000671,3.665798192381967e-155,0.14285714285714285,0.27305615473338096
syn_003623,Caregiving Challenges – None Reported,0.5515919327735901,3.2828883873699394e-155,0.15319148936170213,0.28003021204378875
syn_003653,Support Needed,0.5534858703613281,3.36749557197845e-155,0.15873015873015872,0.3067564321163436
syn_003632,Support Currently Used,0.54554682970047,9.927716148591778e-79,0.17241379310344826,0.290643783243127
syn_003683,Online Support – Willingness,0.5886973738670349,1.2739863326239944e-78,0.1564625850340136,0.2778122700295445
syn_003658,Support Needed,0.5422033071517944,9.163892169624024e-79,0.16507936507936508,0.3057143619136288
syn_003718,Online Support – Barriers,0.5583452582359314,0.02579082787156903,0.16356877323420074,0.31536008064051047
syn_003704,Online Support – Barriers,0.5422463417053223,3.860864492785642e-155,0.14448669201520914,0.2602163928022643
syn_003728,Current Digital Tool Use,0.5408795475959778,3.905261847550711e-155,0.16541353383458646,0.279876782702787
syn_003746,Current Digital Tool Use,0.528942883014679,3.996053445190983e-155,0.14705882352941174,0.292566069007598
syn_003742,Current Digital Tool Use,0.536129891872406,3.5827690773607533e-155,0.15181518151815182,0.3007538457515616
syn_003797,Caregiving Challenges – Balance & Time,0.5774912238121033,0.04466182672905162,0.18505338078291816,0.36444579268441873
syn_003839,Caregiving Challenges – Care Recipient Behavior,0.5300505757331848,4.494456521188531e-155,0.16724738675958187,0.2871628435615931
syn_003759,Support Currently Used,0.5166160464286804,6.139720041888801e-79,0.14516129032258066,0.28908973689364753
syn_003791,Caregiving Challenges – Balance & Time,0.5463074445724487,4.1824930161975775e-155,0.1597444089456869,0.3106600984461338
syn_003859,Caregiving Challenges – Distance Caregiving,0.5332265496253967,0.04068290080834215,0.15555555555555556,0.3284847301343293
syn_003861,Caregiving Challenges – Distance Caregiving,0.5687168836593628,0.03543991481943801,0.16314199395770393,0.33696922418736924
syn_003972,Online Support – Barriers,0.5918105840682983,1.752392334748256e-78,0.20300751879699247,0.3352298417483044
syn_003903,Support Needed,0.539802074432373,9.992568969925678e-79,0.15884476534296027,0.22538908861848575
syn_003921,Support Needed,0.557615339756012,1.047667768182551e-78,0.1921708185053381,0.3584652052399862
syn_003919,Support Needed,0.5584148168563843,8.26171155773211e-79,0.16938110749185667,0.27054911607107734
syn_003994,Current Digital Tool Use,0.5531667470932007,1.0237048807187491e-78,0.15017064846416384,0.24510378325222756
syn_003976,Current Digital Tool Use,0.5226655006408691,2.4658170746365645e-155,0.12158054711246201,0.2609776304888153
syn_003999,Current Digital Tool Use,0.4964030086994171,1.2731011455975436e-231,0.14285714285714285,0.2153846153846154
syn_004009,Support Currently Used,0.5587209463119507,1.0285273797470108e-78,0.18532818532818535,0.30770901471790685
syn_004047,Caregiving Challenges – Balance & Time,0.5287989377975464,3.344445169345347e-155,0.15444015444015444,0.2439024390243902
syn_004039,Caregiving Challenges – Balance & Time,0.5526388883590698,3.549857554230788e-155,0.174496644295302,0.2986731150793651
syn_004098,Caregiving Challenges – Distance Caregiving,0.5341241359710693,9.033584177381104e-79,0.17142857142857143,0.2584197219889768
syn_004054,Caregiving Challenges – Emotional Impact,0.5606020092964172,8.56799978568319e-79,0.1641337386018237,0.3195680038952392
syn_004067,Caregiving Challenges – Emotional Impact,0.5946592092514038,1.2184383282702964e-78,0.19292604501607716,0.3376896087154586
syn_004161,Online Support – Willingness,0.5400812029838562,3.999783021870663e-155,0.12648221343873517,0.27757531584062195
syn_004130,Support Needed,0.5472727417945862,7.160732491881208e-79,0.142433234421365,0.2651316572551143
syn_004247,Current Digital Tool Use,0.5518681406974792,0.03807466570641705,0.1992337164750958,0.3621803426493828
syn_004388,Caregiving Challenges – None Reported,0.5361193418502808,3.6893196887216293e-155,0.14529914529914528,0.22947925860547222
syn_004353,Caregiving Challenges – Distance Caregiving,0.5351028442382812,4.044105747019786e-155,0.14117647058823532,0.2405957222930452
syn_004345,Caregiving Challenges – Care Recipient Behavior,0.5577443838119507,4.192038761306783e-155,0.15492957746478872,0.29855331362750037
syn_004402,Support Needed,0.5568286776542664,8.863663558545919e-79,0.13768115942028986,0.3550756603571811
syn_004414,Support Needed,0.5390636324882507,8.545691435914845e-79,0.16216216216216217,0.29882934705822994
syn_004468,Online Support – Barriers,0.5382030606269836,2.9709362097709317e-155,0.12820512820512822,0.17144245934627728
syn_004442,Online Support – Willingness,0.5056093335151672,2.8316442371231375e-155,0.11428571428571428,0.23757075827878374
syn_004464,Online Support – Barriers,0.5303261876106262,2.7729304482510142e-155,0.11194029850746269,0.24901805753927775
syn_004417,Support Needed,0.5144524574279785,0.029501067394836482,0.16470588235294117,0.2986996013977806
syn_004524,Support Currently Used,0.5350964069366455,4.358444791017962e-155,0.15789473684210525,0.25727374407511583
syn_004482,Current Digital Tool Use,0.533974826335907,1.0239029819025481e-78,0.16058394160583941,0.2533714125446493
syn_004510,Support Currently Used,0.606840968132019,5.111025943588708e-155,0.24,0.349017502595462
syn_004571,Caregiving Challenges – Emotional Impact,0.5653117299079895,0.03279085850761475,0.1984732824427481,0.2902604675284551
syn_004584,Caregiving Challenges – Care Recipient Behavior,0.535722017288208,2.901294137693759e-155,0.13733905579399142,0.27086051392591753
syn_004591,Caregiving Challenges – Care Recipient Behavior,0.5514403581619263,9.584621819129396e-79,0.16666666666666669,0.2440944881889764
syn_004617,Caregiving Challenges – Distance Caregiving,0.5399957299232483,0.03838186942507518,0.17667844522968199,0.2544456642913536
syn_004608,Caregiving Challenges – Distance Caregiving,0.5530683994293213,0.031332801871211714,0.15807560137457047,0.3207394506135095
syn_004633,Caregiving Challenges – None Reported,0.5135818123817444,1.0210128888236398e-78,0.152,0.2813071438179034
syn_004604,Caregiving Challenges – Distance Caregiving,0.5387522578239441,4.0241273685360254e-155,0.13793103448275865,0.32258672788727616
syn_004636,Caregiving Challenges – None Reported,0.5131044387817383,1.0380179304271592e-78,0.15652173913043477,0.2843117029378984
syn_004638,Caregiving Challenges – None Reported,0.5427888035774231,3.3011490985395016e-155,0.144,0.3147632528621206
syn_004640,Caregiving Challenges – None Reported,0.5449575781822205,3.3618340657079632e-155,0.16733067729083664,0.28149632612197517
syn_004676,Online Support – Willingness,0.5462290644645691,1.162381468196414e-78,0.1371841155234657,0.27958458207671155
syn_004699,Online Support – Willingness,0.5165979862213135,1.0635427932395028e-78,0.1735849056603774,0.26583732169669677
syn_004666,Support Needed,0.5374957919120789,0.032275130976267774,0.16083916083916083,0.24326526080590657
syn_004688,Online Support – Willingness,0.5094929337501526,3.765866363542091e-155,0.12154696132596685,0.25191991178385736
syn_004705,Online Support – Barriers,0.5367759466171265,2.7912591338977993e-155,0.09815950920245399,0.21731879499302073
syn_004729,Current Digital Tool Use,0.5254061818122864,9.717317517497148e-79,0.15331010452961674,0.31183749348205575
syn_004786,Caregiving Challenges – Balance & Time,0.5173613429069519,2.9233556241451416e-155,0.11583011583011583,0.2014995313964386
syn_004751,Support Currently Used,0.5555527210235596,3.040648978490827e-155,0.13240418118466898,0.2636332749072804
syn_004777,Caregiving Challenges – Balance & Time,0.5555970668792725,1.1047258458173868e-78,0.1563517915309446,0.3041882943044848
syn_004791,Caregiving Challenges – Balance & Time,0.5201023817062378,4.312980383147603e-155,0.1556420233463035,0.25395293654206774
syn_004804,Caregiving Challenges – Emotional Impact,0.5225802659988403,2.999054514968143e-155,0.1481481481481481,0.27779275351280824
syn_004794,Caregiving Challenges – Balance & Time,0.5151411890983582,8.820690222942137e-79,0.12408759124087593,0.27588104858190216
