id,category,BERTScore,BLEU,ROUGE-L,METEOR
syn_000467,Online Support – Barriers,0.5227588415145874,2.82350038497461e-155,0.12244897959183673,0.31715853120832793
syn_000471,Online Support – Barriers,0.5076613426208496,3.1694458868321137e-155,0.1326530612244898,0.24555046277697906
syn_000539,Caregiving Challenges – Emotional Impact,0.4993767738342285,9.007337676852183e-79,0.1744186046511628,0.2976488299787269
syn_000637,Support Currently Used,0.5677320957183838,1.0977476583613454e-78,0.16216216216216214,0.2914038178700629
syn_000605,Caregiving Challenges – None Reported,0.5532032251358032,9.670544810400901e-79,0.1925925925925926,0.28112810483039435
syn_000645,Support Currently Used,0.5648285150527954,4.548725382482911e-155,0.18354430379746836,0.28002937420178803
syn_000572,Caregiving Challenges – Care Recipient Behavior,0.5497782230377197,0.03254135217559555,0.17159763313609466,0.32155667603664245
syn_000660,Support Needed,0.5014892816543579,3.655693582546891e-155,0.13114754098360654,0.27941660670568486
syn_000678,Online Support – Willingness,0.5152456760406494,3.3181584096404414e-155,0.11392405063291139,0.25220176140912737
syn_000712,Online Support – Barriers,0.5297275185585022,2.774609361024365e-155,0.13718411552346568,0.24695980207675808
syn_000726,Current Digital Tool Use,0.5528845191001892,3.526950100891713e-155,0.16117216117216118,0.2905076574205831
syn_000686,Online Support – Willingness,0.5026828646659851,3.275007275516886e-155,0.12297734627831716,0.2387267904509284
syn_000693,Online Support – Willingness,0.4831790030002594,2.4147795294066395e-155,0.1257142857142857,0.2180566182096404
syn_000744,Current Digital Tool Use,0.5339193344116211,0.030169532777446557,0.16286644951140064,0.3257006909171623
syn_000751,Caregiving Challenges – Balance & Time,0.5171265006065369,3.76071637896883e-155,0.13043478260869565,0.3049839711735955
syn_000761,Caregiving Challenges – Balance & Time,0.5293554067611694,0.042586342317494225,0.16438356164383564,0.33291314985501247
syn_000786,Caregiving Challenges – Emotional Impact,0.580296516418457,0.04200217841041033,0.17687074829931973,0.3055451818495856
syn_000783,Caregiving Challenges – Emotional Impact,0.5591878890991211,1.3573824022477718e-78,0.1727574750830565,0.3080573720865185
syn_000817,Caregiving Challenges – Care Recipient Behavior,0.5848907828330994,0.041444930221009535,0.189873417721519,0.32726562734673037
syn_000852,Caregiving Challenges – None Reported,0.5189700722694397,4.176982992179347e-155,0.15555555555555556,0.25192456691036247
syn_000866,Caregiving Challenges – None Reported,0.5588127970695496,5.204984141876899e-155,0.15706806282722513,0.28729503665183237
syn_000875,Caregiving Challenges – None Reported,0.5506018400192261,5.176007727066028e-155,0.18652849740932645,0.2380031140044381
syn_000846,Caregiving Challenges – Distance Caregiving,0.5742295384407043,0.03880339046235134,0.20125786163522014,0.3238383827653608
syn_000868,Caregiving Challenges – None Reported,0.5525051355361938,4.716211595984783e-155,0.1891891891891892,0.352717106126197
syn_000979,Current Digital Tool Use,0.5432510375976562,4.081426592707334e-155,0.16296296296296298,0.26732222920654614
syn_000906,Support Needed,0.5424836277961731,1.099637686655949e-78,0.12941176470588237,0.379858431093959
syn_001060,Caregiving Challenges – Care Recipient Behavior,0.5277681946754456,1.0985351821584597e-78,0.1639344262295082,0.31130168351517096
syn_001063,Caregiving Challenges – Care Recipient Behavior,0.49372103810310364,3.1903194504860426e-155,0.1588235294117647,0.2962430986887509
syn_000955,Online Support – Barriers,0.5262892842292786,8.075367949730563e-79,0.14492753623188406,0.24428555912006533
syn_001077,Caregiving Challenges – Distance Caregiving,0.505477249622345,3.032694585346225e-155,0.1348973607038123,0.25895638953855693
syn_001111,Caregiving Challenges – None Reported,0.5381781458854675,4.593564807361524e-155,0.19704433497536944,0.31196845509066556
syn_001109,Caregiving Challenges – None Reported,0.5334750413894653,3.939156513666592e-155,0.19246861924686193,0.26388888888888884
syn_001084,Caregiving Challenges – Distance Caregiving,0.5177310109138489,8.677106062596039e-79,0.16265060240963858,0.2494802494802495
syn_001124,Caregiving Challenges – None Reported,0.5284755825996399,1.3590866676224015e-78,0.16793893129770995,0.31444841666143997
syn_001183,Online Support – Willingness,0.517963707447052,2.8349419856847623e-155,0.13599999999999998,0.21641118124436431
syn_001191,Online Support – Willingness,0.5169345140457153,8.219278184872589e-79,0.13475177304964542,0.26706705979752793
syn_001201,Online Support – Barriers,0.5276595950126648,0.021928180805934123,0.136986301369863,0.24510030161211435
syn_001178,Online Support – Willingness,0.4756162166595459,3.7285729814615062e-155,0.1076487252124646,0.2929165326750403
syn_001209,Online Support – Barriers,0.5297886729240417,4.212072008291673e-155,0.15,0.2992251475414211
syn_001238,Current Digital Tool Use,0.5346779823303223,0.03902808768244717,0.1592356687898089,0.26880109580608574
syn_001287,Caregiving Challenges – Emotional Impact,0.5422604084014893,9.059556758546411e-79,0.1712538226299694,0.3467065478899798
syn_001357,Caregiving Challenges – None Reported,0.549096405506134,0.04678261639687514,0.19138755980861244,0.29821917921630636
syn_001317,Caregiving Challenges – Care Recipient Behavior,0.5254363417625427,9.674843841160787e-79,0.15384615384615385,0.30386127056202883
syn_001338,Caregiving Challenges – Distance Caregiving,0.5537669062614441,0.049995232197419935,0.16556291390728475,0.29877936990399
syn_001318,Caregiving Challenges – Care Recipient Behavior,0.5216462016105652,0.029212696412218887,0.15555555555555556,0.3234994350792798
syn_001377,Support Currently Used,0.5551604628562927,1.1895512682611766e-78,0.19123505976095614,0.3079495919124467
syn_001385,Support Currently Used,0.5932551026344299,0.03913506718368561,0.17940199335548174,0.35192028469750897
syn_001382,Support Currently Used,0.5385532975196838,0.050497504305980254,0.16119402985074627,0.3203572335204355
syn_001409,Support Needed,0.5379949808120728,0.03962816503778879,0.18493150684931509,0.32410782029206103
syn_001498,Current Digital Tool Use,0.5071850419044495,3.1717122157645842e-155,0.14503816793893132,0.27050009620815724
syn_001430,Online Support – Willingness,0.5114193558692932,2.646297221819583e-155,0.13105413105413105,0.25305313343764957
syn_001496,Current Digital Tool Use,0.5238406658172607,3.761184188178668e-155,0.16201117318435754,0.2887462489775342
syn_001563,Caregiving Challenges – Care Recipient Behavior,0.539949893951416,4.732598510084089e-155,0.17034700315457413,0.3279281040372032
syn_001528,Caregiving Challenges – Emotional Impact,0.5294622778892517,3.811711035237399e-155,0.13731343283582087,0.31796433246307293
syn_001567,Caregiving Challenges – Care Recipient Behavior,0.542533278465271,4.047171383674554e-155,0.15249266862170088,0.2798134576948701
syn_001586,Caregiving Challenges – Distance Caregiving,0.5644473433494568,1.3359072819822182e-78,0.16615384615384615,0.3159343652110599
syn_001662,Support Needed,0.5428742170333862,0.0524735176410377,0.1781609195402299,0.31519383630473896
syn_001597,Caregiving Challenges – Distance Caregiving,0.5416771173477173,9.870770986843241e-79,0.18285714285714288,0.354325378912921
syn_001668,Support Needed,0.5252373218536377,1.0306731725022976e-78,0.14958448753462603,0.3266739303471451
syn_001685,Online Support – Willingness,0.5160045027732849,3.5899449767684224e-155,0.10441767068273092,0.20456707897240722
syn_001670,Support Needed,0.5320869088172913,0.037710363739923924,0.18681318681318682,0.2891458923067951
syn_001709,Online Support – Barriers,0.5503084063529968,3.6553986601185664e-155,0.1643059490084986,0.31284570499244924
syn_001727,Current Digital Tool Use,0.5056613087654114,0.0203413338128437,0.1176470588235294,0.23714121986861167
syn_001726,Current Digital Tool Use,0.5166186094284058,3.430620464980199e-155,0.1523809523809524,0.2757876738645969
syn_001746,Current Digital Tool Use,0.515194296836853,3.7223594683899517e-155,0.18238993710691823,0.29524076957295375
syn_001747,Current Digital Tool Use,0.5288374423980713,1.0210059675953956e-78,0.1615598885793872,0.2971804295741072
syn_001768,Caregiving Challenges – Balance & Time,0.5291716456413269,4.455510907439695e-155,0.1625441696113074,0.2791807913099421
syn_001765,Caregiving Challenges – Balance & Time,0.5334662795066833,8.39550705179377e-79,0.14555256064690028,0.29510315977202073
syn_001766,Caregiving Challenges – Balance & Time,0.5465999841690063,8.020976528949006e-79,0.152317880794702,0.2843231130857993
syn_001770,Caregiving Challenges – Balance & Time,0.5288895964622498,3.953685757960861e-155,0.14426229508196722,0.3217062774476879
syn_001819,Caregiving Challenges – Care Recipient Behavior,0.545535683631897,2.8520863375741388e-155,0.13090909090909092,0.24588874572626757
syn_001822,Caregiving Challenges – Care Recipient Behavior,0.517453670501709,3.0101462184176098e-155,0.13939393939393938,0.2745284727868659
syn_001833,Caregiving Challenges – Distance Caregiving,0.5647634267807007,1.4567190590522904e-78,0.16611295681063123,0.3162441409842513
syn_001845,Caregiving Challenges – Distance Caregiving,0.530614972114563,4.298631483271809e-155,0.15172413793103448,0.3003618956301874
syn_001872,Caregiving Challenges – None Reported,0.5071378350257874,4.198175753230799e-155,0.14953271028037382,0.2511902560678695
syn_001842,Caregiving Challenges – Distance Caregiving,0.5271493196487427,3.5743097130172348e-155,0.1523809523809524,0.26932084309133486
syn_001877,Support Currently Used,0.5411385297775269,4.570639055273471e-155,0.17647058823529413,0.3213279838176029
syn_002012,Caregiving Challenges – Balance & Time,0.5502169132232666,1.3000445237361616e-78,0.15916955017301035,0.26934539050497724
syn_002025,Caregiving Challenges – Balance & Time,0.5506295561790466,8.784509564323492e-79,0.13815789473684212,0.26185127598124114
syn_002054,Caregiving Challenges – Care Recipient Behavior,0.5106921792030334,4.355477932300286e-155,0.17808219178082188,0.3086523985239853
syn_002040,Caregiving Challenges – Emotional Impact,0.4977210760116577,2.6736493835977944e-155,0.13377926421404684,0.25289864368145015
syn_001969,Online Support – Barriers,0.5273323655128479,1.1580023589151226e-78,0.16265060240963858,0.2842662084690906
syn_002094,Caregiving Challenges – Distance Caregiving,0.5501161217689514,0.07742202856272222,0.18808777429467086,0.37940264456780076
syn_002132,Support Currently Used,0.5603573322296143,8.749440961887083e-79,0.17275747508305647,0.2874333309548331
syn_002226,Current Digital Tool Use,0.5642908811569214,4.375592799072472e-155,0.1568627450980392,0.317106566404919
syn_002176,Online Support – Willingness,0.5661802887916565,4.327703408980418e-155,0.15238095238095237,0.2902347463381511
syn_002256,Caregiving Challenges – Balance & Time,0.554600715637207,1.0161998941402483e-78,0.14342629482071714,0.28919075960815976
syn_002175,Support Needed,0.5378862619400024,9.335503202502792e-79,0.1543026706231454,0.32662441706892764
syn_002211,Online Support – Barriers,0.4932515025138855,0.02560197829783126,0.14361702127659576,0.32461782899100694
syn_002363,Caregiving Challenges – None Reported,0.5557171106338501,1.3998388339769278e-78,0.17733990147783252,0.28536854940494444
syn_002273,Caregiving Challenges – Balance & Time,0.5337789058685303,3.0485906566627897e-155,0.12666666666666668,0.28793298517192034
syn_002266,Caregiving Challenges – Balance & Time,0.5351906418800354,9.779258716151174e-79,0.1162079510703364,0.3012764423405738
syn_002292,Caregiving Challenges – Emotional Impact,0.5714108943939209,0.026962091600521508,0.1466275659824047,0.3350926079708674
syn_002392,Support Currently Used,0.5836184024810791,1.4864075652540135e-78,0.17880794701986755,0.3395785037414481
syn_002482,Current Digital Tool Use,0.5026657581329346,9.761698389007452e-79,0.14869888475836432,0.2592388889017197
syn_002476,Current Digital Tool Use,0.5110923647880554,1.0144647883428363e-78,0.14285714285714285,0.2832092741520362
syn_002603,Caregiving Challenges – None Reported,0.5779222846031189,5.173887591211163e-155,0.24390243902439024,0.2800298546225876
syn_002621,Caregiving Challenges – None Reported,0.5593910217285156,1.0013627164740409e-78,0.1619718309859155,0.2858037516973221
syn_002581,Caregiving Challenges – Distance Caregiving,0.5509687662124634,0.03797225462584031,0.17687074829931973,0.3599489962137339
syn_002559,Caregiving Challenges – Care Recipient Behavior,0.5609574913978577,0.02458112698632415,0.18497109826589597,0.38324703069457194
syn_002669,Support Needed,0.5230348706245422,3.898372311450259e-155,0.16513761467889906,0.2890615985786379
syn_002676,Online Support – Willingness,0.5209269523620605,8.897895191573883e-79,0.15527950310559005,0.2574093775064611
syn_002664,Support Needed,0.5248739719390869,0.038041183507400975,0.1679790026246719,0.3107869006302215
syn_002769,Caregiving Challenges – Balance & Time,0.5147005915641785,4.213943016821925e-155,0.17793594306049823,0.3408166739897946
syn_002682,Online Support – Willingness,0.604290246963501,0.04807202676841005,0.17721518987341772,0.2999635726686508
syn_002679,Online Support – Willingness,0.5594701766967773,8.286604461282747e-79,0.15697674418604649,0.3368317060276947
syn_002795,Caregiving Challenges – Emotional Impact,0.5283104181289673,9.191355945453403e-79,0.161993769470405,0.3162333046278888
syn_002979,Current Digital Tool Use,0.5480173826217651,4.428376861222229e-155,0.14935064935064937,0.3071621015911993
syn_002965,Online Support – Barriers,0.5266948342323303,2.738744684500672e-155,0.15723270440251572,0.29844661251230786
syn_002941,Online Support – Willingness,0.529290497303009,3.4806728099123777e-155,0.1366459627329193,0.279621958730563
syn_002929,Online Support – Willingness,0.5233158469200134,3.932598682128575e-155,0.13256484149855907,0.2848794740686633
syn_002813,Caregiving Challenges – Care Recipient Behavior,0.5136668682098389,2.9170335128719695e-155,0.13941018766756033,0.2992037137632769
syn_003104,Caregiving Challenges – None Reported,0.5236664414405823,5.292024765524823e-155,0.20388349514563106,0.2771581671884441
syn_003125,Caregiving Challenges – None Reported,0.5441736578941345,4.711392956351621e-155,0.20202020202020202,0.2582306438700823
syn_003020,Caregiving Challenges – Balance & Time,0.5222870707511902,3.3949595835075954e-155,0.13058419243986252,0.3021041954727524
syn_003086,Caregiving Challenges – Distance Caregiving,0.5364284515380859,3.967806812150611e-155,0.17834394904458595,0.3169037224804018
syn_003010,Caregiving Challenges – Balance & Time,0.5141552090644836,0.04406119913555371,0.15743440233236153,0.3238351420914374
syn_003072,Caregiving Challenges – Care Recipient Behavior,0.5062131881713867,0.034581296799964335,0.17363344051446944,0.352884175490864
syn_003132,Support Currently Used,0.5556021332740784,4.235547953487973e-155,0.18382352941176472,0.3232395061868441
syn_003134,Support Currently Used,0.5566451549530029,1.0329111043648029e-78,0.20875420875420878,0.30017521757922244
syn_003136,Support Currently Used,0.5557477474212646,0.03636076839097088,0.19933554817275748,0.3240993490603855
syn_003233,Current Digital Tool Use,0.5319976210594177,1.0423999545900927e-78,0.17469879518072287,0.29086761948484274
syn_003203,Online Support – Barriers,0.5386876463890076,4.376115476355637e-155,0.14285714285714288,0.299991720928724
syn_003173,Support Needed,0.5111033916473389,2.352182502728582e-155,0.11444141689373297,0.23082942097026607
syn_003261,Caregiving Challenges – Balance & Time,0.5160205364227295,8.011190715241813e-79,0.13124999999999998,0.2860318536733763
syn_003283,Caregiving Challenges – Emotional Impact,0.5570970773696899,1.0341384150315333e-78,0.1609907120743034,0.3411564925899788
syn_003308,Caregiving Challenges – Care Recipient Behavior,0.5423597097396851,2.5648720772453082e-155,0.13813813813813816,0.27953006489952303
syn_003340,Caregiving Challenges – Distance Caregiving,0.5319279432296753,0.029839129712575747,0.16286644951140064,0.32808989523766957
syn_003392,Support Currently Used,0.5326599478721619,4.702354151312664e-155,0.13651877133105803,0.33179275094652855
syn_003319,Caregiving Challenges – Care Recipient Behavior,0.5031073093414307,3.380957409154473e-155,0.15774647887323942,0.2616690240452617
syn_003418,Support Needed,0.5291213989257812,3.6457276548505234e-155,0.14761904761904762,0.29842248868917315
syn_003441,Online Support – Willingness,0.5248034000396729,3.0690421759278273e-155,0.1368421052631579,0.2657060996326618
syn_003459,Online Support – Barriers,0.5213755369186401,3.126050914084831e-155,0.1345565749235474,0.2703890516072812
syn_003496,Current Digital Tool Use,0.502046525478363,8.725808271145353e-79,0.14234875444839856,0.26969178082191775
syn_003500,Current Digital Tool Use,0.534382164478302,0.027587645096140385,0.16233766233766234,0.27729736820645906
syn_003474,Online Support – Barriers,0.48980841040611267,4.115995969842687e-155,0.11052631578947368,0.27635478538567165
syn_003515,Caregiving Challenges – Balance & Time,0.5447755455970764,2.482062024099662e-155,0.108843537414966,0.30246594962706735
syn_003513,Caregiving Challenges – Balance & Time,0.4951311945915222,0.031162279629415746,0.14035087719298245,0.21133178890872753
syn_003528,Caregiving Challenges – Emotional Impact,0.5677797794342041,9.212252118629039e-79,0.16822429906542055,0.3348332683307333
syn_003531,Caregiving Challenges – Emotional Impact,0.5411324501037598,4.417599881331674e-155,0.16199376947040497,0.3184571607187126
syn_003588,Caregiving Challenges – Distance Caregiving,0.5689502358436584,1.0759840055259684e-78,0.16666666666666669,0.34716616697416974
syn_003550,Caregiving Challenges – Emotional Impact,0.5525959730148315,0.07256939404845651,0.1724137931034483,0.3710948905109489
syn_003564,Caregiving Challenges – Care Recipient Behavior,0.5606962442398071,9.326559663828861e-79,0.16023738872403562,0.3503584497920559
syn_003559,Caregiving Challenges – Care Recipient Behavior,0.4817430377006531,3.74831611263709e-155,0.13774104683195593,0.26891683034155706
syn_003594,Caregiving Challenges – Distance Caregiving,0.515232264995575,9.465203770477485e-79,0.17081850533807827,0.2525252525252525
syn_003608,Caregiving Challenges – None Reported,0.5401620268821716,1.498922677464579e-78,0.20560747663551404,0.30184006974457905
syn_003610,Caregiving Challenges – None Reported,0.5380339026451111,1.167162463729057e-78,0.173469387755102,0.28065126951849717
syn_003606,Caregiving Challenges – None Reported,0.51482754945755,2.8020954770768486e-155,0.1265822784810127,0.24993304757904128
syn_003623,Caregiving Challenges – None Reported,0.5508668422698975,9.014176454944784e-79,0.1407035175879397,0.3023556361320038
syn_003632,Support Currently Used,0.534109890460968,3.3338057207241805e-155,0.14946619217081852,0.2908735411745445
syn_003630,Support Currently Used,0.5162246227264404,4.04920215021341e-155,0.14583333333333334,0.313237900826129
syn_003653,Support Needed,0.5051527619361877,3.3011490985395016e-155,0.17254901960784313,0.34430752516010976
syn_003658,Support Needed,0.5380545258522034,1.0295540031183183e-78,0.14864864864864866,0.29993618654133
syn_003704,Online Support – Barriers,0.5371637344360352,1.0865663290048252e-78,0.13284132841328414,0.2771530815109345
syn_003683,Online Support – Willingness,0.5502803921699524,1.0564516288647251e-78,0.14534883720930233,0.317039352900961
syn_003728,Current Digital Tool Use,0.5261075496673584,3.152918786421646e-155,0.1413427561837456,0.2576595020833689
syn_003742,Current Digital Tool Use,0.562574028968811,1.298539832381286e-78,0.1749049429657795,0.33631695939388245
syn_003746,Current Digital Tool Use,0.5470348000526428,3.5041925385672876e-155,0.16025641025641027,0.2769115030164494
syn_003759,Support Currently Used,0.5679865479469299,9.209403468120716e-79,0.16666666666666666,0.3229964768426306
syn_003718,Online Support – Barriers,0.5121564865112305,0.019497584771141614,0.14516129032258063,0.28946488950957733
syn_003791,Caregiving Challenges – Balance & Time,0.5341519117355347,3.718938991558182e-155,0.12274368231046931,0.30344781269596566
syn_003797,Caregiving Challenges – Balance & Time,0.5664523243904114,0.04105578231329848,0.1395348837209302,0.3040505376168109
syn_003839,Caregiving Challenges – Care Recipient Behavior,0.5323328375816345,1.0359292551111641e-78,0.16339869281045752,0.35389366764275254
syn_003859,Caregiving Challenges – Distance Caregiving,0.5244535803794861,0.02988107508916211,0.1506849315068493,0.36018057953918037
syn_003903,Support Needed,0.5497545003890991,3.468291363313431e-155,0.1672025723472669,0.24871355060034303
syn_003861,Caregiving Challenges – Distance Caregiving,0.5208280682563782,0.03543637029623327,0.15606936416184972,0.296604459200688
syn_003972,Online Support – Barriers,0.5561911463737488,1.1931057282673578e-78,0.18241042345276873,0.28283021999712893
syn_003919,Support Needed,0.5485302209854126,9.247844225559069e-79,0.16199376947040497,0.3489363326377932
syn_003921,Support Needed,0.5357167720794678,0.03848381190061165,0.1891891891891892,0.3592216872139652
syn_003976,Current Digital Tool Use,0.5064846277236938,2.943146896305419e-155,0.12903225806451613,0.2609427609427609
syn_003994,Current Digital Tool Use,0.5276890993118286,4.315556728549111e-155,0.1607717041800643,0.2676373129650397
syn_004009,Support Currently Used,0.5490933060646057,4.344451579419412e-155,0.1714285714285714,0.26998452946921403
syn_004039,Caregiving Challenges – Balance & Time,0.5423747897148132,0.023916729554515744,0.17049180327868854,0.34169701216881304
syn_003999,Current Digital Tool Use,0.48037347197532654,3.3935013298386844e-155,0.12672176308539948,0.27841025731460606
syn_004047,Caregiving Challenges – Balance & Time,0.5291855335235596,3.549857554230788e-155,0.12000000000000001,0.24624373956594323
syn_004067,Caregiving Challenges – Emotional Impact,0.5645492076873779,0.033466586709767876,0.16883116883116883,0.35250139243941103
syn_004054,Caregiving Challenges – Emotional Impact,0.5691052675247192,0.0362914458788874,0.1871345029239766,0.34002272781311405
syn_004098,Caregiving Challenges – Distance Caregiving,0.5257182717323303,3.3515356976560177e-155,0.13953488372093023,0.2379356568364611
syn_004161,Online Support – Willingness,0.5387980937957764,3.6954881496337747e-155,0.13749999999999998,0.3102312076110382
syn_004247,Current Digital Tool Use,0.5215904116630554,9.648516608967672e-79,0.17333333333333334,0.3054642519148224
syn_004130,Support Needed,0.5102075934410095,8.645130189803735e-79,0.14245014245014248,0.27417163948269163
syn_004388,Caregiving Challenges – None Reported,0.5349785685539246,5.460949603396308e-155,0.15789473684210528,0.2655400395452298
syn_004345,Caregiving Challenges – Care Recipient Behavior,0.5670487284660339,8.37628603221944e-79,0.16666666666666666,0.33238543685594224
syn_004353,Caregiving Challenges – Distance Caregiving,0.5116384029388428,3.751517321293326e-155,0.143646408839779,0.2760672716943971
syn_004402,Support Needed,0.5284470915794373,1.3757656978168405e-78,0.12903225806451615,0.2930096988085295
syn_004464,Online Support – Barriers,0.5182404518127441,2.6129676686697985e-155,0.1310344827586207,0.22513172344783278
syn_004417,Support Needed,0.4920226037502289,4.239977540260729e-155,0.1695906432748538,0.3176151752770174
syn_004482,Current Digital Tool Use,0.5419362783432007,1.056892234366262e-78,0.14232209737827714,0.28291883043348137
syn_004414,Support Needed,0.4911336898803711,9.774058679301921e-79,0.15760869565217392,0.3099297208882072
syn_004468,Online Support – Barriers,0.5510689616203308,4.305547485208416e-155,0.14126394052044608,0.23911187019641333
syn_004442,Online Support – Willingness,0.5257840156555176,6.778232766120728e-79,0.1306818181818182,0.30178678829190053
syn_004510,Support Currently Used,0.5850557684898376,5.289529746686893e-155,0.22058823529411764,0.310928547008547
syn_004524,Support Currently Used,0.5451759099960327,1.0126748410240007e-78,0.16107382550335572,0.3189931539525598
syn_004604,Caregiving Challenges – Distance Caregiving,0.550529956817627,4.124322931214718e-155,0.16842105263157894,0.31308689236729037
syn_004571,Caregiving Challenges – Emotional Impact,0.5469363927841187,3.743881382418666e-155,0.16883116883116883,0.3298417260988797
syn_004591,Caregiving Challenges – Care Recipient Behavior,0.5398404598236084,3.2711580861750165e-155,0.15591397849462366,0.3062569151857479
syn_004636,Caregiving Challenges – None Reported,0.483114629983902,3.5092248838319834e-155,0.16352201257861637,0.2252801883696887
syn_004584,Caregiving Challenges – Care Recipient Behavior,0.5061379075050354,3.1957050799553116e-155,0.12398921832884097,0.2862173375271096
syn_004633,Caregiving Challenges – None Reported,0.5455757975578308,5.245547211544604e-155,0.22439024390243903,0.34029811381876096
syn_004608,Caregiving Challenges – Distance Caregiving,0.5170375108718872,1.0232036916402172e-78,0.1437908496732026,0.30631190310879364
syn_004617,Caregiving Challenges – Distance Caregiving,0.5436280965805054,0.0439259081634784,0.15625,0.28913241138133844
syn_004638,Caregiving Challenges – None Reported,0.5465690493583679,4.444133205605263e-155,0.21390374331550802,0.313725515796492
syn_004640,Caregiving Challenges – None Reported,0.5313478112220764,8.484236826011456e-79,0.15498154981549817,0.28065972423475466
syn_004676,Online Support – Willingness,0.5361422300338745,9.552403388431772e-79,0.1254355400696864,0.306928461209541
syn_004705,Online Support – Barriers,0.4986451268196106,3.0284272913011723e-155,0.11555555555555556,0.19069767441860466
syn_004666,Support Needed,0.5518524050712585,0.027632202620820497,0.16574585635359115,0.3587000135178339
syn_004688,Online Support – Willingness,0.5381118059158325,7.472430015508904e-79,0.1326530612244898,0.3079753544851543
syn_004699,Online Support – Willingness,0.538836658000946,0.03825084520570437,0.1602209944751381,0.3078970155792184
syn_004751,Support Currently Used,0.5364492535591125,4.432516018858911e-155,0.15730337078651685,0.2850648182745986
syn_004777,Caregiving Challenges – Balance & Time,0.5550386905670166,1.1553639781830723e-78,0.1797752808988764,0.35013299229665396
syn_004729,Current Digital Tool Use,0.5291993618011475,3.0506845847660526e-155,0.14204545454545453,0.2883211678832117
syn_004786,Caregiving Challenges – Balance & Time,0.5023549199104309,2.384768072448817e-155,0.126984126984127,0.18258426966292135
syn_004794,Caregiving Challenges – Balance & Time,0.5434262752532959,3.878495619634012e-155,0.15602836879432627,0.2821296296296297
syn_004791,Caregiving Challenges – Balance & Time,0.5417647361755371,0.035798367970656074,0.14102564102564102,0.3419206049149338
syn_004804,Caregiving Challenges – Emotional Impact,0.525558352470398,8.178154239450875e-79,0.17624521072796936,0.316431090735071
syn_004807,Caregiving Challenges – Emotional Impact,0.5127766132354736,3.959163646566013e-155,0.1568627450980392,0.2817662171345562
