id,category,BLEURT
syn_004955,Online Support – Barriers,0.5104525089263916
syn_004963,Online Support – Barriers,0.4372968077659607
syn_005001,Support Currently Used,0.3970879912376404
syn_005011,Support Currently Used,0.5166485905647278
syn_005036,Caregiving Challenges – Balance & Time,0.45570772886276245
syn_005039,Caregiving Challenges – Balance & Time,0.4979303479194641
syn_005041,Caregiving Challenges – Balance & Time,0.4896959066390991
syn_005045,Caregiving Challenges – Balance & Time,0.45028531551361084
syn_005050,Caregiving Challenges – Emotional Impact,0.5211638808250427
syn_005075,Caregiving Challenges – Care Recipient Behavior,0.4622288942337036
syn_005102,Caregiving Challenges – Distance Caregiving,0.5136712193489075
syn_005134,Caregiving Challenges – None Reported,0.4642893671989441
syn_005148,Caregiving Challenges – None Reported,0.5054305195808411
syn_005178,Online Support – Willingness,0.4930691719055176
syn_005206,Online Support – Barriers,0.47472089529037476
syn_005216,Online Support – Barriers,0.46565842628479004
syn_005223,Online Support – Barriers,0.49300575256347656
syn_005226,Current Digital Tool Use,0.4667086601257324
syn_005257,Support Currently Used,0.19337452948093414
syn_005278,Caregiving Challenges – Balance & Time,0.45418381690979004
syn_005294,Caregiving Challenges – Balance & Time,0.4699382185935974
syn_005295,Caregiving Challenges – Balance & Time,0.49229735136032104
syn_005341,Caregiving Challenges – Care Recipient Behavior,0.47854989767074585
syn_005364,Caregiving Challenges – Distance Caregiving,0.49621737003326416
syn_005371,Caregiving Challenges – Distance Caregiving,0.3426723778247833
syn_005395,Caregiving Challenges – None Reported,0.3970557451248169
syn_005425,Online Support – Willingness,0.47107023000717163
syn_005453,Online Support – Barriers,0.5030665397644043
syn_005463,Online Support – Barriers,0.4853108525276184
syn_005484,Current Digital Tool Use,0.4522348642349243
syn_005489,Current Digital Tool Use,0.4010428786277771
syn_005509,Support Currently Used,0.4579620361328125
syn_005521,Support Currently Used,0.45220935344696045
syn_005524,Support Currently Used,0.5148158073425293
syn_005574,Caregiving Challenges – Emotional Impact,0.46469730138778687
syn_005578,Caregiving Challenges – Care Recipient Behavior,0.4889819025993347
syn_005583,Caregiving Challenges – Care Recipient Behavior,0.5298923850059509
syn_005622,Caregiving Challenges – Distance Caregiving,0.48165351152420044
syn_005640,Caregiving Challenges – None Reported,0.5083375573158264
syn_005657,Support Needed,0.5046966075897217
syn_005715,Online Support – Barriers,0.4546109437942505
syn_005728,Current Digital Tool Use,0.4890006184577942
syn_005764,Support Currently Used,0.4596359133720398
syn_005832,Caregiving Challenges – Care Recipient Behavior,0.4946683645248413
syn_005841,Caregiving Challenges – Care Recipient Behavior,0.44399696588516235
syn_005862,Caregiving Challenges – Distance Caregiving,0.4527944326400757
syn_005902,Support Needed,0.4709537625312805
syn_005910,Support Needed,0.5136280059814453
syn_005939,Online Support – Willingness,0.5200816988945007
syn_005967,Online Support – Barriers,0.5057113170623779
syn_006053,Caregiving Challenges – Emotional Impact,0.41163307428359985
syn_006098,Caregiving Challenges – Care Recipient Behavior,0.4875098466873169
syn_006100,Caregiving Challenges – Distance Caregiving,0.3995540738105774
syn_006139,Caregiving Challenges – None Reported,0.5308528542518616
syn_006154,Support Needed,0.46473467350006104
syn_006173,Support Needed,0.4786074757575989
syn_006183,Online Support – Willingness,0.510410487651825
syn_006186,Online Support – Willingness,0.47510403394699097
syn_006201,Online Support – Barriers,0.4871920347213745
syn_006207,Online Support – Barriers,0.44163280725479126
syn_006210,Online Support – Barriers,0.467190682888031
syn_006256,Support Currently Used,0.5000685453414917
syn_006259,Support Currently Used,0.5128082036972046
syn_006260,Support Currently Used,0.446414053440094
syn_006304,Caregiving Challenges – Emotional Impact,0.453324556350708
syn_006310,Caregiving Challenges – Emotional Impact,0.506066620349884
syn_006313,Caregiving Challenges – Emotional Impact,0.49222809076309204
syn_006338,Caregiving Challenges – Care Recipient Behavior,0.5090031623840332
syn_006363,Caregiving Challenges – Distance Caregiving,0.44272130727767944
syn_006390,Caregiving Challenges – None Reported,0.5049244165420532
syn_006410,Support Needed,0.45902031660079956
syn_006413,Support Needed,0.5108433365821838
syn_006421,Support Needed,0.431593656539917
syn_006440,Online Support – Willingness,0.4963931441307068
syn_006470,Online Support – Barriers,0.4491751194000244
syn_006503,Caregiving Challenges – Care Recipient Behavior,0.46686041355133057
syn_006508,Caregiving Challenges – Care Recipient Behavior,0.4477043151855469
syn_006510,Caregiving Challenges – Care Recipient Behavior,0.5031119585037231
syn_006518,Caregiving Challenges – Care Recipient Behavior,0.5386263728141785
syn_006521,Caregiving Challenges – Care Recipient Behavior,0.4834214448928833
syn_006539,Support Currently Used,0.5070981979370117
syn_006568,Caregiving Challenges – Balance & Time,0.48934412002563477
syn_006607,Caregiving Challenges – Distance Caregiving,0.49222850799560547
syn_006625,Caregiving Challenges – None Reported,0.5136036276817322
syn_006694,Online Support – Willingness,0.460826575756073
syn_006706,Online Support – Barriers,0.47434359788894653
syn_006712,Online Support – Barriers,0.41631537675857544
syn_006725,Current Digital Tool Use,0.4859110116958618
syn_006733,Current Digital Tool Use,0.4745115041732788
syn_006777,Support Currently Used,0.4483304023742676
syn_006789,Support Currently Used,0.46758460998535156
syn_006810,Caregiving Challenges – Balance & Time,0.44521790742874146
syn_006837,Caregiving Challenges – Emotional Impact,0.45043104887008667
syn_006866,Caregiving Challenges – Distance Caregiving,0.4441688656806946
syn_006887,Caregiving Challenges – None Reported,0.44659924507141113
syn_006893,Caregiving Challenges – None Reported,0.517853319644928
syn_006966,Online Support – Barriers,0.484599232673645
syn_007031,Support Currently Used,0.47610747814178467
syn_007044,Support Currently Used,0.4744100570678711
syn_007061,Caregiving Challenges – Balance & Time,0.44584333896636963
syn_007078,Caregiving Challenges – Emotional Impact,0.45248478651046753
syn_007086,Caregiving Challenges – Emotional Impact,0.46679818630218506
syn_007093,Caregiving Challenges – Emotional Impact,0.5033043026924133
syn_007097,Caregiving Challenges – Emotional Impact,0.505984902381897
syn_007107,Caregiving Challenges – Distance Caregiving,0.46576017141342163
syn_007152,Support Needed,0.44891148805618286
syn_007163,Support Needed,0.5219062566757202
syn_007172,Support Needed,0.40113121271133423
syn_007186,Online Support – Willingness,0.5207943320274353
syn_007198,Online Support – Willingness,0.4610815644264221
syn_007241,Current Digital Tool Use,0.4874083399772644
syn_007248,Caregiving Challenges – Care Recipient Behavior,0.5262817740440369
syn_007257,Caregiving Challenges – Care Recipient Behavior,0.43818628787994385
syn_007283,Support Currently Used,0.503711998462677
syn_007308,Caregiving Challenges – Balance & Time,0.4622688889503479
syn_007323,Current Digital Tool Use,0.4869879484176636
syn_007352,Caregiving Challenges – Emotional Impact,0.4822784662246704
syn_007375,Caregiving Challenges – Distance Caregiving,0.49980491399765015
syn_007390,Caregiving Challenges – Distance Caregiving,0.4939131736755371
syn_007408,Caregiving Challenges – None Reported,0.4678329825401306
syn_007417,Caregiving Challenges – None Reported,0.48754918575286865
syn_007479,Online Support – Barriers,0.385409951210022
syn_007518,Caregiving Challenges – Care Recipient Behavior,0.49701303243637085
syn_007534,Support Currently Used,0.47210758924484253
syn_007537,Support Currently Used,0.44599634408950806
syn_007554,Current Digital Tool Use,0.4419548511505127
syn_007574,Caregiving Challenges – Balance & Time,0.4713972806930542
syn_007588,Caregiving Challenges – Balance & Time,0.48192572593688965
syn_007589,Caregiving Challenges – Balance & Time,0.39670586585998535
syn_007610,Caregiving Challenges – Emotional Impact,0.44712018966674805
syn_007615,Caregiving Challenges – Emotional Impact,0.452900767326355
syn_007741,Online Support – Barriers,0.43762528896331787
syn_007742,Online Support – Barriers,0.5172354578971863
syn_007758,Caregiving Challenges – Care Recipient Behavior,0.43283313512802124
syn_007785,Support Currently Used,0.39348477125167847
syn_007833,Caregiving Challenges – Balance & Time,0.4434207081794739
syn_007860,Caregiving Challenges – Emotional Impact,0.5333768725395203
syn_007869,Caregiving Challenges – Emotional Impact,0.4034944772720337
syn_007910,Caregiving Challenges – None Reported,0.4641945958137512
syn_007936,Support Needed,0.5174000859260559
syn_007941,Support Needed,0.480659544467926
syn_007960,Online Support – Willingness,0.4451214075088501
syn_007968,Online Support – Willingness,0.48626065254211426
syn_007970,Online Support – Willingness,0.48581594228744507
syn_007973,Online Support – Barriers,0.41568636894226074
syn_007974,Online Support – Barriers,0.45081955194473267
syn_007985,Online Support – Barriers,0.5009207129478455
syn_007990,Online Support – Barriers,0.4785737991333008
syn_008020,Caregiving Challenges – Care Recipient Behavior,0.4850303530693054
syn_008022,Caregiving Challenges – Care Recipient Behavior,0.4822933077812195
syn_008032,Support Currently Used,0.5071595311164856
syn_008061,Current Digital Tool Use,0.4945625066757202
syn_008063,Current Digital Tool Use,0.38204342126846313
syn_008071,Current Digital Tool Use,0.49617117643356323
syn_008078,Caregiving Challenges – Balance & Time,0.48062705993652344
syn_008140,Caregiving Challenges – Distance Caregiving,0.43855535984039307
syn_008142,Caregiving Challenges – Distance Caregiving,0.45912593603134155
syn_008183,Support Needed,0.46297669410705566
syn_008184,Support Needed,0.49109530448913574
syn_008195,Support Needed,0.49066275358200073
syn_008236,Online Support – Barriers,0.4958082437515259
syn_008248,Caregiving Challenges – Care Recipient Behavior,0.45721930265426636
syn_008276,Support Currently Used,0.499661922454834
syn_008302,Current Digital Tool Use,0.47050732374191284
syn_008331,Caregiving Challenges – Balance & Time,0.46611833572387695
syn_008347,Caregiving Challenges – Balance & Time,0.4346736669540405
syn_008351,Caregiving Challenges – Emotional Impact,0.47838324308395386
syn_008386,Caregiving Challenges – Distance Caregiving,0.502903163433075
syn_008388,Caregiving Challenges – Distance Caregiving,0.4748379588127136
syn_008428,Support Needed,0.5261122584342957
syn_008449,Online Support – Willingness,0.4837428331375122
syn_008464,Online Support – Willingness,0.4762793183326721
syn_008467,Online Support – Willingness,0.4968283772468567
syn_008469,Online Support – Willingness,0.4711498022079468
syn_008552,Current Digital Tool Use,0.4901437759399414
syn_008563,Current Digital Tool Use,0.3827747106552124
syn_008567,Current Digital Tool Use,0.53103107213974
syn_008579,Caregiving Challenges – Balance & Time,0.4852205514907837
syn_008605,Caregiving Challenges – Emotional Impact,0.44341593980789185
syn_008609,Caregiving Challenges – Emotional Impact,0.4701575040817261
syn_008616,Caregiving Challenges – Emotional Impact,0.5134592056274414
syn_008639,Caregiving Challenges – Distance Caregiving,0.4678349494934082
syn_008641,Caregiving Challenges – Distance Caregiving,0.4627686142921448
syn_008663,Caregiving Challenges – None Reported,0.4501608610153198
syn_008683,Support Needed,0.48898231983184814
syn_008717,Online Support – Willingness,0.41563838720321655
syn_008764,Support Currently Used,0.4692888855934143
syn_008786,Current Digital Tool Use,0.48982638120651245
syn_008801,Caregiving Challenges – Care Recipient Behavior,0.47307252883911133
syn_008808,Caregiving Challenges – Care Recipient Behavior,0.4767044186592102
syn_008821,Caregiving Challenges – Care Recipient Behavior,0.47601228952407837
syn_008827,Caregiving Challenges – Balance & Time,0.4722290635108948
syn_008842,Caregiving Challenges – Balance & Time,0.47304677963256836
syn_008860,Caregiving Challenges – Emotional Impact,0.5126180648803711
syn_008869,Caregiving Challenges – Emotional Impact,0.5158340930938721
syn_008886,Caregiving Challenges – Distance Caregiving,0.44418203830718994
syn_008900,Caregiving Challenges – None Reported,0.4777635335922241
syn_008901,Caregiving Challenges – None Reported,0.5012030601501465
syn_008915,Caregiving Challenges – None Reported,0.4752359390258789
syn_008982,Online Support – Barriers,0.4227697253227234
syn_009040,Support Currently Used,0.45561522245407104
syn_009048,Current Digital Tool Use,0.4368783235549927
syn_009058,Current Digital Tool Use,0.5064644813537598
syn_009088,Caregiving Challenges – Balance & Time,0.5524705052375793
syn_009131,Caregiving Challenges – Distance Caregiving,0.42499279975891113
syn_009139,Caregiving Challenges – Distance Caregiving,0.5010549426078796
syn_009142,Caregiving Challenges – Distance Caregiving,0.46153783798217773
syn_009165,Caregiving Challenges – None Reported,0.5225973725318909
syn_009166,Caregiving Challenges – None Reported,0.5034377574920654
syn_009189,Support Needed,0.4501780867576599
syn_009199,Online Support – Willingness,0.49565064907073975
syn_009212,Online Support – Willingness,0.5085586309432983
syn_009220,Online Support – Willingness,0.5042885541915894
syn_009285,Support Currently Used,0.5110610723495483
syn_009286,Support Currently Used,0.4024360179901123
syn_009308,Current Digital Tool Use,0.4030734896659851
syn_009332,Caregiving Challenges – Balance & Time,0.44985687732696533
syn_009405,Caregiving Challenges – None Reported,0.5661659240722656
syn_009456,Online Support – Willingness,0.5083340406417847
syn_009481,Online Support – Barriers,0.45297181606292725
syn_009494,Online Support – Barriers,0.48600268363952637
syn_009539,Support Currently Used,0.4564627408981323
syn_009566,Current Digital Tool Use,0.5005015134811401
syn_009567,Current Digital Tool Use,0.4877173900604248
syn_009603,Caregiving Challenges – Emotional Impact,0.4594019055366516
syn_009663,Caregiving Challenges – None Reported,0.5027325749397278
syn_009672,Caregiving Challenges – None Reported,0.4706239104270935
syn_009679,Support Needed,0.44545698165893555
syn_009762,Caregiving Challenges – Care Recipient Behavior,0.4332408308982849
syn_009765,Caregiving Challenges – Care Recipient Behavior,0.5007529854774475
syn_009784,Support Currently Used,0.48892879486083984
syn_009807,Current Digital Tool Use,0.48914629220962524
syn_009826,Caregiving Challenges – Balance & Time,0.4382147789001465
syn_009832,Caregiving Challenges – Balance & Time,0.465331494808197
syn_009849,Caregiving Challenges – Emotional Impact,0.4832801818847656
syn_009868,Caregiving Challenges – Emotional Impact,0.4985498785972595
syn_009878,Caregiving Challenges – Distance Caregiving,0.4826110601425171
