id,category,BLEURT
syn_001409,Support Needed,0.4728173017501831
syn_001430,Online Support – Willingness,0.465165376663208
syn_001496,Current Digital Tool Use,0.4835563898086548
syn_001498,Current Digital Tool Use,0.45980656147003174
syn_001528,Caregiving Challenges – Emotional Impact,0.4729328751564026
syn_001563,Caregiving Challenges – Care Recipient Behavior,0.4461485743522644
syn_001567,Caregiving Challenges – Care Recipient Behavior,0.4419471025466919
syn_001586,Caregiving Challenges – Distance Caregiving,0.4618203639984131
syn_001597,Caregiving Challenges – Distance Caregiving,0.4815795421600342
syn_001662,Support Needed,0.4839906096458435
syn_001668,Support Needed,0.48723459243774414
syn_001670,Support Needed,0.4479358196258545
syn_001685,Online Support – Willingness,0.4315418004989624
syn_001709,Online Support – Barriers,0.4649084806442261
syn_001726,Current Digital Tool Use,0.4446548819541931
syn_001727,Current Digital Tool Use,0.4765399694442749
syn_001746,Current Digital Tool Use,0.4532315135002136
syn_001747,Current Digital Tool Use,0.3991299867630005
syn_001765,Caregiving Challenges – Balance & Time,0.4545983076095581
syn_001766,Caregiving Challenges – Balance & Time,0.4695873260498047
syn_001768,Caregiving Challenges – Balance & Time,0.4996222257614136
syn_001770,Caregiving Challenges – Balance & Time,0.4928244352340698
syn_001819,Caregiving Challenges – Care Recipient Behavior,0.5055626034736633
syn_001822,Caregiving Challenges – Care Recipient Behavior,0.45462656021118164
syn_001833,Caregiving Challenges – Distance Caregiving,0.45993316173553467
syn_001842,Caregiving Challenges – Distance Caregiving,0.45019370317459106
syn_001845,Caregiving Challenges – Distance Caregiving,0.45989173650741577
syn_001872,Caregiving Challenges – None Reported,0.455933153629303
syn_001877,Support Currently Used,0.48880815505981445
syn_001969,Online Support – Barriers,0.46010076999664307
syn_002012,Caregiving Challenges – Balance & Time,0.3791596591472626
syn_002025,Caregiving Challenges – Balance & Time,0.39284664392471313
syn_002040,Caregiving Challenges – Emotional Impact,0.5016401410102844
syn_002054,Caregiving Challenges – Care Recipient Behavior,0.45789676904678345
syn_002094,Caregiving Challenges – Distance Caregiving,0.3833637833595276
syn_002132,Support Currently Used,0.44916021823883057
syn_002175,Support Needed,0.465897798538208
syn_002176,Online Support – Willingness,0.4109017848968506
syn_002211,Online Support – Barriers,0.48837023973464966
syn_002226,Current Digital Tool Use,0.43580740690231323
syn_002256,Caregiving Challenges – Balance & Time,0.4559422731399536
syn_002266,Caregiving Challenges – Balance & Time,0.4911666512489319
syn_002273,Caregiving Challenges – Balance & Time,0.5161704421043396
syn_002292,Caregiving Challenges – Emotional Impact,0.4430714249610901
syn_002363,Caregiving Challenges – None Reported,0.4554123282432556
syn_002392,Support Currently Used,0.4125362038612366
syn_002476,Current Digital Tool Use,0.38718318939208984
syn_002482,Current Digital Tool Use,0.45828092098236084
syn_002559,Caregiving Challenges – Care Recipient Behavior,0.5537463426589966
syn_002581,Caregiving Challenges – Distance Caregiving,0.4886842370033264
syn_002603,Caregiving Challenges – None Reported,0.5038402080535889
syn_002621,Caregiving Challenges – None Reported,0.49992120265960693
syn_002664,Support Needed,0.49898743629455566
syn_002669,Support Needed,0.4173097610473633
syn_002676,Online Support – Willingness,0.468228816986084
syn_002679,Online Support – Willingness,0.4668247103691101
syn_002682,Online Support – Willingness,0.5258325338363647
syn_002769,Caregiving Challenges – Balance & Time,0.39977917075157166
syn_002795,Caregiving Challenges – Emotional Impact,0.41347402334213257
syn_002813,Caregiving Challenges – Care Recipient Behavior,0.44545626640319824
syn_002929,Online Support – Willingness,0.4841004014015198
syn_002941,Online Support – Willingness,0.4806339144706726
syn_002965,Online Support – Barriers,0.36642950773239136
syn_002979,Current Digital Tool Use,0.5153593420982361
syn_003010,Caregiving Challenges – Balance & Time,0.4850550889968872
syn_003020,Caregiving Challenges – Balance & Time,0.45121610164642334
syn_003072,Caregiving Challenges – Care Recipient Behavior,0.4105556607246399
syn_003086,Caregiving Challenges – Distance Caregiving,0.49327629804611206
syn_003104,Caregiving Challenges – None Reported,0.5272223949432373
syn_003125,Caregiving Challenges – None Reported,0.4656314253807068
syn_003132,Support Currently Used,0.46669918298721313
syn_003134,Support Currently Used,0.44676071405410767
syn_003136,Support Currently Used,0.4876583218574524
syn_003173,Support Needed,0.4050668478012085
syn_003203,Online Support – Barriers,0.3754507303237915
syn_003233,Current Digital Tool Use,0.47014766931533813
syn_003261,Caregiving Challenges – Balance & Time,0.4452924132347107
syn_003283,Caregiving Challenges – Emotional Impact,0.4767536520957947
syn_003308,Caregiving Challenges – Care Recipient Behavior,0.49435555934906006
syn_003319,Caregiving Challenges – Care Recipient Behavior,0.49583786725997925
syn_003340,Caregiving Challenges – Distance Caregiving,0.46126723289489746
syn_003392,Support Currently Used,0.4409663677215576
syn_003418,Support Needed,0.4358289837837219
syn_003441,Online Support – Willingness,0.48111116886138916
syn_003459,Online Support – Barriers,0.4914531111717224
syn_003474,Online Support – Barriers,0.4384225606918335
syn_003496,Current Digital Tool Use,0.47545325756073
syn_003500,Current Digital Tool Use,0.41680389642715454
syn_003513,Caregiving Challenges – Balance & Time,0.4185978174209595
syn_003515,Caregiving Challenges – Balance & Time,0.4635246992111206
syn_003528,Caregiving Challenges – Emotional Impact,0.5213959813117981
syn_003531,Caregiving Challenges – Emotional Impact,0.47515058517456055
syn_003550,Caregiving Challenges – Emotional Impact,0.4744495153427124
syn_003559,Caregiving Challenges – Care Recipient Behavior,0.4607294797897339
syn_003564,Caregiving Challenges – Care Recipient Behavior,0.4685576558113098
syn_003588,Caregiving Challenges – Distance Caregiving,0.485770583152771
syn_003594,Caregiving Challenges – Distance Caregiving,0.4560851454734802
syn_003606,Caregiving Challenges – None Reported,0.46292662620544434
syn_003608,Caregiving Challenges – None Reported,0.46321696043014526
syn_003610,Caregiving Challenges – None Reported,0.4764036536216736
syn_003623,Caregiving Challenges – None Reported,0.506327211856842
syn_003630,Support Currently Used,0.45090365409851074
syn_003632,Support Currently Used,0.4997027516365051
syn_003653,Support Needed,0.44524407386779785
syn_003658,Support Needed,0.4829801321029663
syn_003683,Online Support – Willingness,0.49006497859954834
syn_003704,Online Support – Barriers,0.4733021855354309
syn_003718,Online Support – Barriers,0.49826139211654663
syn_003728,Current Digital Tool Use,0.507862389087677
syn_003742,Current Digital Tool Use,0.4601272940635681
syn_003746,Current Digital Tool Use,0.47484129667282104
syn_003759,Support Currently Used,0.47543227672576904
syn_003791,Caregiving Challenges – Balance & Time,0.4549822211265564
syn_003797,Caregiving Challenges – Balance & Time,0.49756956100463867
syn_003839,Caregiving Challenges – Care Recipient Behavior,0.5071004629135132
syn_003859,Caregiving Challenges – Distance Caregiving,0.49106258153915405
syn_003861,Caregiving Challenges – Distance Caregiving,0.46863996982574463
syn_003903,Support Needed,0.4661712646484375
syn_003919,Support Needed,0.46758538484573364
syn_003921,Support Needed,0.448067307472229
syn_003972,Online Support – Barriers,0.5117274522781372
syn_003976,Current Digital Tool Use,0.4130846858024597
syn_003994,Current Digital Tool Use,0.4620310068130493
syn_003999,Current Digital Tool Use,0.4527440667152405
syn_004009,Support Currently Used,0.493242084980011
syn_004039,Caregiving Challenges – Balance & Time,0.5043718814849854
syn_004047,Caregiving Challenges – Balance & Time,0.48738449811935425
syn_004054,Caregiving Challenges – Emotional Impact,0.44532233476638794
syn_004067,Caregiving Challenges – Emotional Impact,0.5292292833328247
syn_004098,Caregiving Challenges – Distance Caregiving,0.42429471015930176
syn_004130,Support Needed,0.49086612462997437
syn_004161,Online Support – Willingness,0.45023369789123535
syn_004247,Current Digital Tool Use,0.4692387580871582
syn_004345,Caregiving Challenges – Care Recipient Behavior,0.5155414342880249
syn_004353,Caregiving Challenges – Distance Caregiving,0.44135159254074097
syn_004388,Caregiving Challenges – None Reported,0.4773433208465576
syn_004402,Support Needed,0.5314636826515198
syn_004414,Support Needed,0.5151035189628601
syn_004417,Support Needed,0.5088998675346375
syn_004442,Online Support – Willingness,0.49027085304260254
syn_004464,Online Support – Barriers,0.4821997284889221
syn_004468,Online Support – Barriers,0.4805898666381836
syn_004482,Current Digital Tool Use,0.46398866176605225
syn_004510,Support Currently Used,0.492908775806427
syn_004524,Support Currently Used,0.43451881408691406
syn_004571,Caregiving Challenges – Emotional Impact,0.4783756732940674
syn_004584,Caregiving Challenges – Care Recipient Behavior,0.4610132575035095
syn_004591,Caregiving Challenges – Care Recipient Behavior,0.4464174509048462
syn_004604,Caregiving Challenges – Distance Caregiving,0.4198996424674988
syn_004608,Caregiving Challenges – Distance Caregiving,0.4661571979522705
syn_004617,Caregiving Challenges – Distance Caregiving,0.44528162479400635
syn_004633,Caregiving Challenges – None Reported,0.448600172996521
syn_004636,Caregiving Challenges – None Reported,0.44221001863479614
syn_004638,Caregiving Challenges – None Reported,0.458651065826416
syn_004640,Caregiving Challenges – None Reported,0.48604732751846313
syn_004666,Support Needed,0.46291208267211914
syn_004676,Online Support – Willingness,0.4588526487350464
syn_004688,Online Support – Willingness,0.4791180491447449
syn_004699,Online Support – Willingness,0.45987266302108765
syn_004705,Online Support – Barriers,0.4495930075645447
syn_004729,Current Digital Tool Use,0.4376196265220642
syn_004751,Support Currently Used,0.4620317816734314
syn_004777,Caregiving Challenges – Balance & Time,0.4250409007072449
syn_004786,Caregiving Challenges – Balance & Time,0.46046942472457886
syn_004791,Caregiving Challenges – Balance & Time,0.4348600506782532
syn_004794,Caregiving Challenges – Balance & Time,0.4065566062927246
syn_004804,Caregiving Challenges – Emotional Impact,0.44933855533599854
syn_004807,Caregiving Challenges – Emotional Impact,0.5184504389762878
syn_004808,Caregiving Challenges – Emotional Impact,0.4475610852241516
syn_004823,Caregiving Challenges – Emotional Impact,0.5109775066375732
syn_004854,Caregiving Challenges – Distance Caregiving,0.45185720920562744
syn_004891,Caregiving Challenges – None Reported,0.4695310592651367
syn_004894,Caregiving Challenges – None Reported,0.45634031295776367
syn_004906,Support Needed,0.4804537892341614
syn_004918,Support Needed,0.5338887572288513
syn_004940,Online Support – Willingness,0.4897204041481018
syn_004943,Online Support – Willingness,0.43291008472442627
syn_004944,Online Support – Willingness,0.4322219491004944
syn_004955,Online Support – Barriers,0.46183866262435913
syn_004963,Online Support – Barriers,0.4833659529685974
syn_005001,Support Currently Used,0.4258373975753784
syn_005011,Support Currently Used,0.5042662024497986
syn_005036,Caregiving Challenges – Balance & Time,0.4209780693054199
syn_005039,Caregiving Challenges – Balance & Time,0.4243365526199341
syn_005041,Caregiving Challenges – Balance & Time,0.4705410599708557
syn_005045,Caregiving Challenges – Balance & Time,0.4253941774368286
syn_005050,Caregiving Challenges – Emotional Impact,0.5024080276489258
syn_005075,Caregiving Challenges – Care Recipient Behavior,0.4652446508407593
syn_005102,Caregiving Challenges – Distance Caregiving,0.4337744116783142
syn_005134,Caregiving Challenges – None Reported,0.4926144480705261
syn_005148,Caregiving Challenges – None Reported,0.4817180633544922
syn_005178,Online Support – Willingness,0.5096468329429626
syn_005206,Online Support – Barriers,0.3736625909805298
syn_005216,Online Support – Barriers,0.4415540099143982
syn_005223,Online Support – Barriers,0.463037371635437
syn_005226,Current Digital Tool Use,0.3948473334312439
syn_005257,Support Currently Used,0.14157319068908691
syn_005278,Caregiving Challenges – Balance & Time,0.45436161756515503
syn_005294,Caregiving Challenges – Balance & Time,0.4486817717552185
syn_005295,Caregiving Challenges – Balance & Time,0.48324739933013916
syn_005341,Caregiving Challenges – Care Recipient Behavior,0.4729616045951843
syn_005364,Caregiving Challenges – Distance Caregiving,0.47557246685028076
syn_005371,Caregiving Challenges – Distance Caregiving,0.46896177530288696
syn_005395,Caregiving Challenges – None Reported,0.4680976867675781
syn_005425,Online Support – Willingness,0.45522356033325195
syn_005453,Online Support – Barriers,0.4887171983718872
syn_005463,Online Support – Barriers,0.4469630718231201
syn_005484,Current Digital Tool Use,0.457338809967041
syn_005489,Current Digital Tool Use,0.4287053346633911
syn_005509,Support Currently Used,0.4888797998428345
syn_005521,Support Currently Used,0.46806609630584717
syn_005524,Support Currently Used,0.4107467532157898
syn_005574,Caregiving Challenges – Emotional Impact,0.47117680311203003
syn_005578,Caregiving Challenges – Care Recipient Behavior,0.48347508907318115
syn_005583,Caregiving Challenges – Care Recipient Behavior,0.46531540155410767
syn_005622,Caregiving Challenges – Distance Caregiving,0.4864116311073303
syn_005640,Caregiving Challenges – None Reported,0.5423737168312073
syn_005657,Support Needed,0.48115670680999756
syn_005715,Online Support – Barriers,0.43703341484069824
syn_005728,Current Digital Tool Use,0.49344897270202637
syn_005764,Support Currently Used,0.44984865188598633
syn_005832,Caregiving Challenges – Care Recipient Behavior,0.4694269299507141
syn_005841,Caregiving Challenges – Care Recipient Behavior,0.4069848656654358
syn_005862,Caregiving Challenges – Distance Caregiving,0.4072617292404175
syn_005902,Support Needed,0.4908214807510376
syn_005910,Support Needed,0.4925271272659302
syn_005939,Online Support – Willingness,0.4954490661621094
syn_005967,Online Support – Barriers,0.4920327067375183
syn_006053,Caregiving Challenges – Emotional Impact,0.41557586193084717
syn_006098,Caregiving Challenges – Care Recipient Behavior,0.5315791964530945
syn_006100,Caregiving Challenges – Distance Caregiving,0.46296316385269165
syn_006139,Caregiving Challenges – None Reported,0.4947577118873596
syn_006154,Support Needed,0.4655177593231201
syn_006173,Support Needed,0.4870656132698059
syn_006183,Online Support – Willingness,0.48685967922210693
syn_006186,Online Support – Willingness,0.46178507804870605
syn_006201,Online Support – Barriers,0.5088118314743042
syn_006207,Online Support – Barriers,0.47833824157714844
syn_006210,Online Support – Barriers,0.4633926749229431
syn_006256,Support Currently Used,0.4844263792037964
syn_006259,Support Currently Used,0.47788363695144653
syn_006260,Support Currently Used,0.4515940546989441
syn_006304,Caregiving Challenges – Emotional Impact,0.4625006914138794
syn_006310,Caregiving Challenges – Emotional Impact,0.4597453474998474
syn_006313,Caregiving Challenges – Emotional Impact,0.5114687085151672
syn_006338,Caregiving Challenges – Care Recipient Behavior,0.5040495991706848
syn_006363,Caregiving Challenges – Distance Caregiving,0.4620276689529419
syn_006390,Caregiving Challenges – None Reported,0.49736857414245605
syn_006410,Support Needed,0.46397507190704346
syn_006413,Support Needed,0.5439416766166687
syn_006421,Support Needed,0.44214028120040894
syn_006440,Online Support – Willingness,0.45191633701324463
syn_006470,Online Support – Barriers,0.4426206946372986
syn_006503,Caregiving Challenges – Care Recipient Behavior,0.46844255924224854
syn_006508,Caregiving Challenges – Care Recipient Behavior,0.4808487296104431
syn_006510,Caregiving Challenges – Care Recipient Behavior,0.4315927028656006
syn_006518,Caregiving Challenges – Care Recipient Behavior,0.5091615915298462
syn_006521,Caregiving Challenges – Care Recipient Behavior,0.48812562227249146
syn_006539,Support Currently Used,0.5249751210212708
syn_006568,Caregiving Challenges – Balance & Time,0.4971626400947571
syn_006607,Caregiving Challenges – Distance Caregiving,0.4902239441871643
syn_006625,Caregiving Challenges – None Reported,0.4731805920600891
syn_006694,Online Support – Willingness,0.45353955030441284
syn_006706,Online Support – Barriers,0.4849926233291626
syn_006712,Online Support – Barriers,0.44299793243408203
syn_006725,Current Digital Tool Use,0.4645650386810303
syn_006733,Current Digital Tool Use,0.48506057262420654
syn_006777,Support Currently Used,0.43653029203414917
syn_006789,Support Currently Used,0.41618669033050537
syn_006810,Caregiving Challenges – Balance & Time,0.430589497089386
syn_006837,Caregiving Challenges – Emotional Impact,0.44189685583114624
syn_006866,Caregiving Challenges – Distance Caregiving,0.4254208207130432
syn_006887,Caregiving Challenges – None Reported,0.45791083574295044
syn_006893,Caregiving Challenges – None Reported,0.5027244091033936
syn_006966,Online Support – Barriers,0.4777528643608093
syn_007031,Support Currently Used,0.5160998106002808
syn_007044,Support Currently Used,0.4425331950187683
syn_007061,Caregiving Challenges – Balance & Time,0.4209611415863037
syn_007078,Caregiving Challenges – Emotional Impact,0.4521344304084778
syn_007086,Caregiving Challenges – Emotional Impact,0.5006526112556458
syn_007093,Caregiving Challenges – Emotional Impact,0.47490400075912476
syn_007097,Caregiving Challenges – Emotional Impact,0.520854115486145
syn_007107,Caregiving Challenges – Distance Caregiving,0.4412968158721924
syn_007152,Support Needed,0.44473713636398315
syn_007163,Support Needed,0.5259802937507629
syn_007172,Support Needed,0.3899182081222534
syn_007186,Online Support – Willingness,0.5199534893035889
syn_007198,Online Support – Willingness,0.44744962453842163
syn_007241,Current Digital Tool Use,0.5020763278007507
syn_007248,Caregiving Challenges – Care Recipient Behavior,0.5213943123817444
syn_007257,Caregiving Challenges – Care Recipient Behavior,0.4896758198738098
syn_007283,Support Currently Used,0.48858845233917236
syn_007308,Caregiving Challenges – Balance & Time,0.4789181351661682
syn_007323,Current Digital Tool Use,0.5103039741516113
syn_007352,Caregiving Challenges – Emotional Impact,0.48775047063827515
syn_007375,Caregiving Challenges – Distance Caregiving,0.48083633184432983
syn_007390,Caregiving Challenges – Distance Caregiving,0.4606160521507263
syn_007408,Caregiving Challenges – None Reported,0.4892064929008484
syn_007417,Caregiving Challenges – None Reported,0.49828994274139404
syn_007479,Online Support – Barriers,0.47616660594940186
syn_007518,Caregiving Challenges – Care Recipient Behavior,0.46607983112335205
syn_007534,Support Currently Used,0.5046971440315247
syn_007537,Support Currently Used,0.3778309226036072
syn_007554,Current Digital Tool Use,0.4220815896987915
syn_007574,Caregiving Challenges – Balance & Time,0.35326629877090454
syn_007588,Caregiving Challenges – Balance & Time,0.47854840755462646
syn_007589,Caregiving Challenges – Balance & Time,0.406835675239563
syn_007610,Caregiving Challenges – Emotional Impact,0.41895848512649536
syn_007615,Caregiving Challenges – Emotional Impact,0.4606584906578064
syn_007741,Online Support – Barriers,0.4622465968132019
syn_007742,Online Support – Barriers,0.5103743672370911
syn_007758,Caregiving Challenges – Care Recipient Behavior,0.4033159613609314
syn_007785,Support Currently Used,0.515419602394104
syn_007833,Caregiving Challenges – Balance & Time,0.5025157332420349
syn_007860,Caregiving Challenges – Emotional Impact,0.5004916191101074
syn_007869,Caregiving Challenges – Emotional Impact,0.5145699977874756
syn_007910,Caregiving Challenges – None Reported,0.48974937200546265
syn_007936,Support Needed,0.4731530547142029
syn_007941,Support Needed,0.48654043674468994
syn_007960,Online Support – Willingness,0.4328119158744812
syn_007968,Online Support – Willingness,0.4538199305534363
syn_007970,Online Support – Willingness,0.5068382620811462
syn_007973,Online Support – Barriers,0.40903228521347046
syn_007974,Online Support – Barriers,0.44220197200775146
syn_007985,Online Support – Barriers,0.45900189876556396
syn_007990,Online Support – Barriers,0.432284414768219
syn_008020,Caregiving Challenges – Care Recipient Behavior,0.49104201793670654
syn_008022,Caregiving Challenges – Care Recipient Behavior,0.4714815020561218
syn_008032,Support Currently Used,0.5485448241233826
syn_008061,Current Digital Tool Use,0.41697418689727783
syn_008063,Current Digital Tool Use,0.47011977434158325
syn_008071,Current Digital Tool Use,0.4996299743652344
syn_008078,Caregiving Challenges – Balance & Time,0.4270826578140259
syn_008140,Caregiving Challenges – Distance Caregiving,0.462838351726532
syn_008142,Caregiving Challenges – Distance Caregiving,0.5007963180541992
syn_008183,Support Needed,0.43595415353775024
syn_008184,Support Needed,0.4783397912979126
syn_008195,Support Needed,0.47644585371017456
syn_008236,Online Support – Barriers,0.40417349338531494
syn_008248,Caregiving Challenges – Care Recipient Behavior,0.5363494157791138
syn_008276,Support Currently Used,0.5426496863365173
syn_008302,Current Digital Tool Use,0.4547906517982483
syn_008331,Caregiving Challenges – Balance & Time,0.5062044858932495
syn_008347,Caregiving Challenges – Balance & Time,0.42934757471084595
syn_008351,Caregiving Challenges – Emotional Impact,0.46642059087753296
syn_008386,Caregiving Challenges – Distance Caregiving,0.47175145149230957
syn_008388,Caregiving Challenges – Distance Caregiving,0.3953443169593811
syn_008428,Support Needed,0.48252058029174805
syn_008449,Online Support – Willingness,0.4518628716468811
syn_008464,Online Support – Willingness,0.4748360514640808
syn_008467,Online Support – Willingness,0.5001169443130493
syn_008469,Online Support – Willingness,0.4657675623893738
syn_008552,Current Digital Tool Use,0.48543548583984375
syn_008563,Current Digital Tool Use,0.515789270401001
syn_008567,Current Digital Tool Use,0.5091918110847473
syn_008579,Caregiving Challenges – Balance & Time,0.3380318880081177
syn_008605,Caregiving Challenges – Emotional Impact,0.45189541578292847
syn_008609,Caregiving Challenges – Emotional Impact,0.4709640145301819
syn_008616,Caregiving Challenges – Emotional Impact,0.4344467520713806
syn_008639,Caregiving Challenges – Distance Caregiving,0.44089657068252563
syn_008641,Caregiving Challenges – Distance Caregiving,0.48197227716445923
syn_008663,Caregiving Challenges – None Reported,0.45815813541412354
syn_008683,Support Needed,0.4543856382369995
syn_008717,Online Support – Willingness,0.41967618465423584
syn_008764,Support Currently Used,0.4200171232223511
syn_008786,Current Digital Tool Use,0.42670518159866333
syn_008801,Caregiving Challenges – Care Recipient Behavior,0.3680487275123596
syn_008808,Caregiving Challenges – Care Recipient Behavior,0.42093855142593384
syn_008821,Caregiving Challenges – Care Recipient Behavior,0.5115699768066406
syn_008827,Caregiving Challenges – Balance & Time,0.4494476914405823
syn_008842,Caregiving Challenges – Balance & Time,0.4806169271469116
syn_008860,Caregiving Challenges – Emotional Impact,0.46668708324432373
syn_008869,Caregiving Challenges – Emotional Impact,0.5055949091911316
syn_008886,Caregiving Challenges – Distance Caregiving,0.4447897672653198
syn_008900,Caregiving Challenges – None Reported,0.46194738149642944
syn_008901,Caregiving Challenges – None Reported,0.49419915676116943
syn_008915,Caregiving Challenges – None Reported,0.4724380373954773
syn_008982,Online Support – Barriers,0.4468940496444702
syn_009040,Support Currently Used,0.47910159826278687
syn_009048,Current Digital Tool Use,0.42941218614578247
syn_009058,Current Digital Tool Use,0.4848725199699402
syn_009088,Caregiving Challenges – Balance & Time,0.5065032839775085
syn_009131,Caregiving Challenges – Distance Caregiving,0.3981655240058899
syn_009139,Caregiving Challenges – Distance Caregiving,0.41857022047042847
syn_009142,Caregiving Challenges – Distance Caregiving,0.4713975191116333
syn_009165,Caregiving Challenges – None Reported,0.5251160264015198
syn_009166,Caregiving Challenges – None Reported,0.4938737750053406
syn_009189,Support Needed,0.4733186960220337
syn_009199,Online Support – Willingness,0.45886218547821045
syn_009212,Online Support – Willingness,0.45468074083328247
syn_009220,Online Support – Willingness,0.46234774589538574
syn_009285,Support Currently Used,0.47001218795776367
syn_009286,Support Currently Used,0.4558996558189392
syn_009308,Current Digital Tool Use,0.5067869424819946
syn_009332,Caregiving Challenges – Balance & Time,0.41874152421951294
syn_009405,Caregiving Challenges – None Reported,0.5264506340026855
syn_009456,Online Support – Willingness,0.4795224070549011
syn_009481,Online Support – Barriers,0.38247525691986084
syn_009494,Online Support – Barriers,0.49618422985076904
syn_009539,Support Currently Used,0.45828384160995483
syn_009566,Current Digital Tool Use,0.4925428628921509
syn_009567,Current Digital Tool Use,0.4811457395553589
syn_009603,Caregiving Challenges – Emotional Impact,0.4603106379508972
syn_009663,Caregiving Challenges – None Reported,0.5112980604171753
syn_009672,Caregiving Challenges – None Reported,0.46154898405075073
syn_009679,Support Needed,0.41567450761795044
syn_009762,Caregiving Challenges – Care Recipient Behavior,0.47905242443084717
syn_009765,Caregiving Challenges – Care Recipient Behavior,0.48938435316085815
syn_009784,Support Currently Used,0.4630526900291443
syn_009807,Current Digital Tool Use,0.46749621629714966
syn_009826,Caregiving Challenges – Balance & Time,0.4938005208969116
syn_009832,Caregiving Challenges – Balance & Time,0.4326189160346985
syn_009849,Caregiving Challenges – Emotional Impact,0.48389506340026855
syn_009868,Caregiving Challenges – Emotional Impact,0.48748350143432617
