id,category,BLEURT
syn_005134,Caregiving Challenges – None Reported,0.4630323052406311
syn_005148,Caregiving Challenges – None Reported,0.5089641809463501
syn_005178,Online Support – Willingness,0.47381335496902466
syn_005206,Online Support – Barriers,0.45273178815841675
syn_005216,Online Support – Barriers,0.42064452171325684
syn_005223,Online Support – Barriers,0.5046273469924927
syn_005226,Current Digital Tool Use,0.38271987438201904
syn_005257,Support Currently Used,0.22790704667568207
syn_005278,Caregiving Challenges – Balance & Time,0.41640347242355347
syn_005294,Caregiving Challenges – Balance & Time,0.4261515736579895
syn_005295,Caregiving Challenges – Balance & Time,0.47895336151123047
syn_005341,Caregiving Challenges – Care Recipient Behavior,0.4389267563819885
syn_005364,Caregiving Challenges – Distance Caregiving,0.4328495264053345
syn_005371,Caregiving Challenges – Distance Caregiving,0.45724350214004517
syn_005395,Caregiving Challenges – None Reported,0.4371170401573181
syn_005425,Online Support – Willingness,0.4144270420074463
syn_005453,Online Support – Barriers,0.49902135133743286
syn_005463,Online Support – Barriers,0.4871731400489807
syn_005484,Current Digital Tool Use,0.428530216217041
syn_005489,Current Digital Tool Use,0.397330105304718
syn_005509,Support Currently Used,0.46935755014419556
syn_005521,Support Currently Used,0.47355079650878906
syn_005524,Support Currently Used,0.5350256562232971
syn_005574,Caregiving Challenges – Emotional Impact,0.4848065972328186
syn_005578,Caregiving Challenges – Care Recipient Behavior,0.4604416489601135
syn_005583,Caregiving Challenges – Care Recipient Behavior,0.49162358045578003
syn_005622,Caregiving Challenges – Distance Caregiving,0.43298137187957764
syn_005640,Caregiving Challenges – None Reported,0.5399475693702698
syn_005657,Support Needed,0.4535398483276367
syn_005715,Online Support – Barriers,0.45988863706588745
syn_005728,Current Digital Tool Use,0.436109721660614
syn_005764,Support Currently Used,0.45310771465301514
syn_005832,Caregiving Challenges – Care Recipient Behavior,0.4745161533355713
syn_005841,Caregiving Challenges – Care Recipient Behavior,0.4063394069671631
syn_005862,Caregiving Challenges – Distance Caregiving,0.4702705144882202
syn_005902,Support Needed,0.3890972137451172
syn_005910,Support Needed,0.45595264434814453
syn_005939,Online Support – Willingness,0.4674694538116455
syn_005967,Online Support – Barriers,0.49282974004745483
syn_006053,Caregiving Challenges – Emotional Impact,0.38803404569625854
syn_006098,Caregiving Challenges – Care Recipient Behavior,0.5170570611953735
syn_006100,Caregiving Challenges – Distance Caregiving,0.44044411182403564
syn_006139,Caregiving Challenges – None Reported,0.4875156879425049
syn_006154,Support Needed,0.3511045575141907
syn_006173,Support Needed,0.4876592755317688
syn_006183,Online Support – Willingness,0.537248969078064
syn_006186,Online Support – Willingness,0.45793265104293823
syn_006201,Online Support – Barriers,0.4656251072883606
syn_006207,Online Support – Barriers,0.42316967248916626
syn_006210,Online Support – Barriers,0.394672155380249
syn_006256,Support Currently Used,0.4489505887031555
syn_006259,Support Currently Used,0.40656018257141113
syn_006260,Support Currently Used,0.3816623389720917
syn_006304,Caregiving Challenges – Emotional Impact,0.3836231827735901
syn_006310,Caregiving Challenges – Emotional Impact,0.447115421295166
syn_006313,Caregiving Challenges – Emotional Impact,0.4704843759536743
syn_006338,Caregiving Challenges – Care Recipient Behavior,0.49158918857574463
syn_006363,Caregiving Challenges – Distance Caregiving,0.406496524810791
syn_006390,Caregiving Challenges – None Reported,0.46942031383514404
syn_006410,Support Needed,0.44801437854766846
syn_006413,Support Needed,0.458199679851532
syn_006421,Support Needed,0.4858236312866211
syn_006440,Online Support – Willingness,0.41224467754364014
syn_006470,Online Support – Barriers,0.41363221406936646
syn_006503,Caregiving Challenges – Care Recipient Behavior,0.452694833278656
syn_006508,Caregiving Challenges – Care Recipient Behavior,0.3826359212398529
syn_006510,Caregiving Challenges – Care Recipient Behavior,0.4808596968650818
syn_006518,Caregiving Challenges – Care Recipient Behavior,0.49963146448135376
syn_006521,Caregiving Challenges – Care Recipient Behavior,0.46991443634033203
syn_006539,Support Currently Used,0.44866126775741577
syn_006568,Caregiving Challenges – Balance & Time,0.4673606753349304
syn_006607,Caregiving Challenges – Distance Caregiving,0.4649014472961426
syn_006625,Caregiving Challenges – None Reported,0.4416799545288086
syn_006694,Online Support – Willingness,0.4436633586883545
syn_006706,Online Support – Barriers,0.4346168637275696
syn_006712,Online Support – Barriers,0.48505932092666626
syn_006725,Current Digital Tool Use,0.521934449672699
syn_006733,Current Digital Tool Use,0.4240177869796753
syn_006777,Support Currently Used,0.4207703471183777
syn_006789,Support Currently Used,0.3638174533843994
syn_006810,Caregiving Challenges – Balance & Time,0.37399551272392273
syn_006837,Caregiving Challenges – Emotional Impact,0.40228259563446045
syn_006866,Caregiving Challenges – Distance Caregiving,0.3659551739692688
syn_006887,Caregiving Challenges – None Reported,0.4576021432876587
syn_006893,Caregiving Challenges – None Reported,0.4858638048171997
syn_006966,Online Support – Barriers,0.46665287017822266
syn_007031,Support Currently Used,0.4899188280105591
syn_007044,Support Currently Used,0.4760345220565796
syn_007061,Caregiving Challenges – Balance & Time,0.4014090895652771
syn_007078,Caregiving Challenges – Emotional Impact,0.4309360384941101
syn_007086,Caregiving Challenges – Emotional Impact,0.44355708360671997
syn_007093,Caregiving Challenges – Emotional Impact,0.4753299355506897
syn_007097,Caregiving Challenges – Emotional Impact,0.4460011124610901
syn_007107,Caregiving Challenges – Distance Caregiving,0.46624380350112915
syn_007152,Support Needed,0.40848493576049805
syn_007163,Support Needed,0.43252331018447876
syn_007172,Support Needed,0.4130373001098633
syn_007186,Online Support – Willingness,0.4996715784072876
syn_007198,Online Support – Willingness,0.37392091751098633
syn_007241,Current Digital Tool Use,0.43012434244155884
syn_007248,Caregiving Challenges – Care Recipient Behavior,0.5262759923934937
syn_007257,Caregiving Challenges – Care Recipient Behavior,0.47901129722595215
syn_007283,Support Currently Used,0.4658830761909485
syn_007308,Caregiving Challenges – Balance & Time,0.4678491950035095
syn_007323,Current Digital Tool Use,0.4484149217605591
syn_007352,Caregiving Challenges – Emotional Impact,0.41207969188690186
syn_007375,Caregiving Challenges – Distance Caregiving,0.5043408274650574
syn_007390,Caregiving Challenges – Distance Caregiving,0.44278794527053833
syn_007408,Caregiving Challenges – None Reported,0.4086642265319824
syn_007417,Caregiving Challenges – None Reported,0.48676055669784546
syn_007479,Online Support – Barriers,0.3941754698753357
syn_007518,Caregiving Challenges – Care Recipient Behavior,0.5153391361236572
syn_007534,Support Currently Used,0.4543936252593994
syn_007537,Support Currently Used,0.4420810341835022
syn_007554,Current Digital Tool Use,0.4263996481895447
syn_007574,Caregiving Challenges – Balance & Time,0.4316908121109009
syn_007588,Caregiving Challenges – Balance & Time,0.4572279453277588
syn_007589,Caregiving Challenges – Balance & Time,0.3819235563278198
syn_007610,Caregiving Challenges – Emotional Impact,0.47639280557632446
syn_007615,Caregiving Challenges – Emotional Impact,0.3327455520629883
syn_007741,Online Support – Barriers,0.41725701093673706
syn_007742,Online Support – Barriers,0.4410465955734253
syn_007758,Caregiving Challenges – Care Recipient Behavior,0.33668071031570435
syn_007785,Support Currently Used,0.4902573823928833
syn_007833,Caregiving Challenges – Balance & Time,0.41946089267730713
syn_007860,Caregiving Challenges – Emotional Impact,0.5207265019416809
syn_007869,Caregiving Challenges – Emotional Impact,0.4424601197242737
syn_007910,Caregiving Challenges – None Reported,0.4200633764266968
syn_007936,Support Needed,0.4720938205718994
syn_007941,Support Needed,0.5010999441146851
syn_007960,Online Support – Willingness,0.39388251304626465
syn_007968,Online Support – Willingness,0.4452784061431885
syn_007970,Online Support – Willingness,0.45938074588775635
syn_007973,Online Support – Barriers,0.4294561743736267
syn_007974,Online Support – Barriers,0.4636160731315613
syn_007985,Online Support – Barriers,0.4556567072868347
syn_007990,Online Support – Barriers,0.4723949432373047
syn_008020,Caregiving Challenges – Care Recipient Behavior,0.4475541114807129
syn_008022,Caregiving Challenges – Care Recipient Behavior,0.48563146591186523
syn_008032,Support Currently Used,0.45629334449768066
syn_008061,Current Digital Tool Use,0.494406521320343
syn_008063,Current Digital Tool Use,0.41140252351760864
syn_008071,Current Digital Tool Use,0.4858818054199219
syn_008078,Caregiving Challenges – Balance & Time,0.4686775803565979
syn_008140,Caregiving Challenges – Distance Caregiving,0.45968908071517944
syn_008142,Caregiving Challenges – Distance Caregiving,0.4516805410385132
syn_008183,Support Needed,0.4252156615257263
syn_008184,Support Needed,0.4756183624267578
syn_008195,Support Needed,0.40071070194244385
syn_008236,Online Support – Barriers,0.48579341173171997
syn_008248,Caregiving Challenges – Care Recipient Behavior,0.40600794553756714
syn_008276,Support Currently Used,0.4817051887512207
syn_008302,Current Digital Tool Use,0.4020766019821167
syn_008331,Caregiving Challenges – Balance & Time,0.4365813136100769
syn_008347,Caregiving Challenges – Balance & Time,0.40992677211761475
syn_008351,Caregiving Challenges – Emotional Impact,0.48153579235076904
syn_008386,Caregiving Challenges – Distance Caregiving,0.4907985329627991
syn_008388,Caregiving Challenges – Distance Caregiving,0.3863508105278015
syn_008428,Support Needed,0.4045500159263611
syn_008449,Online Support – Willingness,0.39954692125320435
syn_008464,Online Support – Willingness,0.41909265518188477
syn_008467,Online Support – Willingness,0.5062681436538696
syn_008469,Online Support – Willingness,0.4441443085670471
syn_008552,Current Digital Tool Use,0.4726635813713074
syn_008563,Current Digital Tool Use,0.4979403614997864
syn_008567,Current Digital Tool Use,0.46394115686416626
syn_008579,Caregiving Challenges – Balance & Time,0.4556044936180115
syn_008605,Caregiving Challenges – Emotional Impact,0.4275881052017212
syn_008609,Caregiving Challenges – Emotional Impact,0.4462166428565979
syn_008616,Caregiving Challenges – Emotional Impact,0.49066340923309326
syn_008639,Caregiving Challenges – Distance Caregiving,0.4753378629684448
syn_008641,Caregiving Challenges – Distance Caregiving,0.5065081119537354
syn_008663,Caregiving Challenges – None Reported,0.4542885422706604
syn_008683,Support Needed,0.5115261673927307
syn_008717,Online Support – Willingness,0.4020109176635742
syn_008764,Support Currently Used,0.4096277356147766
syn_008786,Current Digital Tool Use,0.40220141410827637
syn_008801,Caregiving Challenges – Care Recipient Behavior,0.4963836669921875
syn_008808,Caregiving Challenges – Care Recipient Behavior,0.3907686471939087
syn_008821,Caregiving Challenges – Care Recipient Behavior,0.4245908260345459
syn_008827,Caregiving Challenges – Balance & Time,0.48311734199523926
syn_008842,Caregiving Challenges – Balance & Time,0.4492260813713074
syn_008860,Caregiving Challenges – Emotional Impact,0.4647999405860901
syn_008869,Caregiving Challenges – Emotional Impact,0.4515087604522705
syn_008886,Caregiving Challenges – Distance Caregiving,0.4329012632369995
syn_008900,Caregiving Challenges – None Reported,0.43745875358581543
syn_008901,Caregiving Challenges – None Reported,0.4074007272720337
syn_008915,Caregiving Challenges – None Reported,0.3748324513435364
syn_008982,Online Support – Barriers,0.40563058853149414
syn_009040,Support Currently Used,0.4897111654281616
syn_009048,Current Digital Tool Use,0.44889575242996216
syn_009058,Current Digital Tool Use,0.45940500497817993
syn_009088,Caregiving Challenges – Balance & Time,0.4893372654914856
syn_009131,Caregiving Challenges – Distance Caregiving,0.4276347756385803
syn_009139,Caregiving Challenges – Distance Caregiving,0.4967149496078491
syn_009142,Caregiving Challenges – Distance Caregiving,0.48157042264938354
syn_009165,Caregiving Challenges – None Reported,0.5144088268280029
syn_009166,Caregiving Challenges – None Reported,0.48449182510375977
syn_009189,Support Needed,0.38559362292289734
syn_009199,Online Support – Willingness,0.40188807249069214
syn_009212,Online Support – Willingness,0.432611346244812
syn_009220,Online Support – Willingness,0.4695098400115967
syn_009285,Support Currently Used,0.5289244055747986
syn_009286,Support Currently Used,0.4219967722892761
syn_009308,Current Digital Tool Use,0.4994198679924011
syn_009332,Caregiving Challenges – Balance & Time,0.46089422702789307
syn_009405,Caregiving Challenges – None Reported,0.49377626180648804
syn_009456,Online Support – Willingness,0.5095183849334717
syn_009481,Online Support – Barriers,0.41404110193252563
syn_009494,Online Support – Barriers,0.4951091408729553
syn_009539,Support Currently Used,0.515362560749054
syn_009566,Current Digital Tool Use,0.4663638472557068
syn_009567,Current Digital Tool Use,0.5062723159790039
syn_009603,Caregiving Challenges – Emotional Impact,0.43827301263809204
syn_009663,Caregiving Challenges – None Reported,0.4285469651222229
syn_009672,Caregiving Challenges – None Reported,0.4336860179901123
syn_009679,Support Needed,0.4213566184043884
syn_009762,Caregiving Challenges – Care Recipient Behavior,0.3869820237159729
syn_009765,Caregiving Challenges – Care Recipient Behavior,0.45468586683273315
syn_009784,Support Currently Used,0.4105224609375
syn_009807,Current Digital Tool Use,0.4058058261871338
syn_009826,Caregiving Challenges – Balance & Time,0.47820472717285156
syn_009832,Caregiving Challenges – Balance & Time,0.37342369556427
syn_009849,Caregiving Challenges – Emotional Impact,0.40977734327316284
syn_009868,Caregiving Challenges – Emotional Impact,0.4480186700820923
syn_009878,Caregiving Challenges – Distance Caregiving,0.46439653635025024
